starttime	seconds	ctime	dtime	ttime	wait
Fri May 06 10:03:26 2016	1462543406	37	125	162	88
Fri May 06 10:03:29 2016	1462543409	37	127	164	90
Fri May 06 10:03:29 2016	1462543409	36	127	164	91
Fri May 06 10:03:22 2016	1462543402	37	127	164	90
Fri May 06 10:03:29 2016	1462543409	37	128	164	90
Fri May 06 10:03:29 2016	1462543409	37	127	164	90
Fri May 06 10:03:29 2016	1462543409	37	128	165	90
Fri May 06 10:03:29 2016	1462543409	36	129	165	92
Fri May 06 10:03:19 2016	1462543399	37	128	165	91
Fri May 06 10:03:18 2016	1462543398	37	128	165	91
Fri May 06 10:03:24 2016	1462543404	37	128	165	91
Fri May 06 10:03:35 2016	1462543415	37	128	165	91
Fri May 06 10:03:20 2016	1462543400	37	128	165	91
Fri May 06 10:03:24 2016	1462543404	37	128	165	91
Fri May 06 10:03:24 2016	1462543404	37	129	165	91
Fri May 06 10:03:24 2016	1462543404	36	129	165	92
Fri May 06 10:03:29 2016	1462543409	37	128	165	91
Fri May 06 10:03:30 2016	1462543410	37	128	165	91
Fri May 06 10:03:24 2016	1462543404	37	128	165	91
Fri May 06 10:03:20 2016	1462543400	37	129	165	91
Fri May 06 10:03:25 2016	1462543405	37	129	165	91
Fri May 06 10:03:20 2016	1462543400	36	129	166	92
Fri May 06 10:03:18 2016	1462543398	37	129	166	92
Fri May 06 10:03:24 2016	1462543404	37	129	166	92
Fri May 06 10:03:25 2016	1462543405	37	129	166	92
Fri May 06 10:03:22 2016	1462543402	37	128	166	91
Fri May 06 10:03:24 2016	1462543404	37	129	166	91
Fri May 06 10:03:29 2016	1462543409	37	129	166	92
Fri May 06 10:03:21 2016	1462543401	37	129	166	92
Fri May 06 10:03:30 2016	1462543410	37	129	166	92
Fri May 06 10:03:24 2016	1462543404	36	130	166	93
Fri May 06 10:03:21 2016	1462543401	37	129	166	92
Fri May 06 10:03:26 2016	1462543406	37	129	166	92
Fri May 06 10:03:28 2016	1462543408	37	129	166	92
Fri May 06 10:03:24 2016	1462543404	37	129	166	92
Fri May 06 10:03:26 2016	1462543406	37	129	166	92
Fri May 06 10:03:20 2016	1462543400	36	130	166	93
Fri May 06 10:03:30 2016	1462543410	37	129	166	92
Fri May 06 10:03:21 2016	1462543401	37	129	166	92
Fri May 06 10:03:22 2016	1462543402	37	129	166	92
Fri May 06 10:03:29 2016	1462543409	37	130	166	92
