starttime	seconds	ctime	dtime	ttime	wait
Wed May 04 15:22:40 2016	1462389760	37	133	170	96
Wed May 04 15:22:53 2016	1462389773	37	136	172	99
Wed May 04 15:24:07 2016	1462389847	37	136	173	99
Wed May 04 15:16:55 2016	1462389415	36	136	173	100
Wed May 04 15:22:00 2016	1462389720	37	136	173	99
Wed May 04 15:24:03 2016	1462389843	37	136	173	99
Wed May 04 15:20:58 2016	1462389658	39	135	174	98
Wed May 04 15:21:51 2016	1462389711	37	137	174	100
Wed May 04 15:24:05 2016	1462389845	37	137	174	100
Wed May 04 15:24:05 2016	1462389845	37	138	175	101
Wed May 04 15:23:28 2016	1462389808	37	139	176	102
Wed May 04 15:16:55 2016	1462389415	37	140	177	103
Wed May 04 15:22:26 2016	1462389746	37	140	177	103
Wed May 04 15:24:08 2016	1462389848	37	140	177	103
Wed May 04 15:16:54 2016	1462389414	37	141	177	104
Wed May 04 15:23:27 2016	1462389807	36	141	177	105
Wed May 04 15:23:37 2016	1462389817	37	141	178	102
Wed May 04 15:24:05 2016	1462389845	37	141	178	105
Wed May 04 15:23:28 2016	1462389808	37	141	178	104
Wed May 04 15:23:58 2016	1462389838	37	142	179	105
Wed May 04 15:23:27 2016	1462389807	37	142	179	104
Wed May 04 15:23:28 2016	1462389808	36	142	179	105
Wed May 04 15:17:10 2016	1462389430	37	142	179	106
Wed May 04 15:23:38 2016	1462389818	37	142	179	105
Wed May 04 15:23:58 2016	1462389838	37	142	179	106
Wed May 04 15:23:36 2016	1462389816	37	143	180	106
Wed May 04 15:23:40 2016	1462389820	38	141	180	104
Wed May 04 15:23:48 2016	1462389828	37	143	180	106
Wed May 04 15:23:20 2016	1462389800	37	143	180	106
Wed May 04 15:22:04 2016	1462389724	37	143	180	106
Wed May 04 15:24:04 2016	1462389844	38	142	180	105
Wed May 04 15:23:58 2016	1462389838	37	144	180	106
Wed May 04 15:16:53 2016	1462389413	37	144	180	106
Wed May 04 15:23:19 2016	1462389799	37	144	181	107
Wed May 04 15:24:04 2016	1462389844	37	144	181	107
Wed May 04 15:24:04 2016	1462389844	37	144	181	107
Wed May 04 15:24:03 2016	1462389843	41	140	181	102
Wed May 04 15:23:19 2016	1462389799	37	144	181	105
Wed May 04 15:23:48 2016	1462389828	37	144	181	107
Wed May 04 15:16:55 2016	1462389415	37	144	181	107
Wed May 04 15:24:07 2016	1462389847	37	145	181	108
Wed May 04 15:23:36 2016	1462389816	37	145	181	108
Wed May 04 15:21:40 2016	1462389700	37	144	181	107
Wed May 04 15:16:55 2016	1462389415	37	145	182	108
Wed May 04 15:16:54 2016	1462389414	37	145	182	108
Wed May 04 15:23:19 2016	1462389799	37	145	182	108
Wed May 04 15:17:10 2016	1462389430	37	145	182	108
Wed May 04 15:23:49 2016	1462389829	37	145	182	108
Wed May 04 15:24:07 2016	1462389847	37	145	182	109
Wed May 04 15:21:31 2016	1462389691	38	144	182	107
Wed May 04 15:23:58 2016	1462389838	36	146	182	109
Wed May 04 15:23:19 2016	1462389799	37	145	182	108
Wed May 04 15:23:30 2016	1462389810	37	146	182	109
Wed May 04 15:23:28 2016	1462389808	37	146	183	109
Wed May 04 15:22:22 2016	1462389742	37	146	183	109
Wed May 04 15:21:29 2016	1462389689	37	146	183	108
Wed May 04 15:16:55 2016	1462389415	37	146	183	109
Wed May 04 15:24:05 2016	1462389845	37	147	183	110
Wed May 04 15:23:11 2016	1462389791	37	147	183	110
Wed May 04 15:16:54 2016	1462389414	37	147	184	110
Wed May 04 15:22:40 2016	1462389760	37	147	184	111
Wed May 04 15:16:54 2016	1462389414	37	147	184	110
Wed May 04 15:22:26 2016	1462389746	37	147	184	111
Wed May 04 15:23:57 2016	1462389837	38	146	184	109
Wed May 04 15:23:57 2016	1462389837	37	147	184	110
Wed May 04 15:22:17 2016	1462389737	37	147	184	110
Wed May 04 15:16:54 2016	1462389414	36	148	184	112
Wed May 04 15:24:03 2016	1462389843	37	147	184	110
Wed May 04 15:16:54 2016	1462389414	37	148	184	111
Wed May 04 15:16:55 2016	1462389415	37	147	185	110
Wed May 04 15:23:28 2016	1462389808	37	148	185	111
Wed May 04 15:23:54 2016	1462389834	37	148	185	111
Wed May 04 15:24:07 2016	1462389847	37	148	185	112
Wed May 04 15:23:58 2016	1462389838	37	148	185	112
Wed May 04 15:21:47 2016	1462389707	37	149	185	112
Wed May 04 15:23:48 2016	1462389828	37	148	185	111
Wed May 04 15:23:36 2016	1462389816	37	149	185	112
Wed May 04 15:23:01 2016	1462389781	37	149	185	112
Wed May 04 15:23:58 2016	1462389838	37	149	186	112
Wed May 04 15:23:29 2016	1462389809	37	149	186	111
Wed May 04 15:22:17 2016	1462389737	37	149	186	112
Wed May 04 15:23:46 2016	1462389826	37	149	186	113
Wed May 04 15:23:21 2016	1462389801	37	149	186	112
Wed May 04 15:16:54 2016	1462389414	37	150	186	113
Wed May 04 15:17:45 2016	1462389465	37	150	187	113
Wed May 04 15:16:55 2016	1462389415	37	150	187	113
Wed May 04 15:23:28 2016	1462389808	37	150	187	113
Wed May 04 15:21:22 2016	1462389682	36	150	187	114
Wed May 04 15:21:22 2016	1462389682	37	150	187	113
Wed May 04 15:23:21 2016	1462389801	37	150	187	113
Wed May 04 15:16:55 2016	1462389415	37	150	187	113
Wed May 04 15:23:47 2016	1462389827	38	149	187	112
Wed May 04 15:23:37 2016	1462389817	37	150	187	114
Wed May 04 15:16:54 2016	1462389414	37	150	187	112
Wed May 04 15:23:39 2016	1462389819	37	150	187	113
Wed May 04 15:21:13 2016	1462389673	37	151	187	114
Wed May 04 15:21:14 2016	1462389674	37	150	187	113
Wed May 04 15:23:57 2016	1462389837	37	151	187	114
Wed May 04 15:23:46 2016	1462389826	37	151	187	114
Wed May 04 15:23:31 2016	1462389811	37	151	187	114
Wed May 04 15:23:46 2016	1462389826	37	151	187	114
Wed May 04 15:16:54 2016	1462389414	37	151	187	114
Wed May 04 15:23:48 2016	1462389828	37	151	188	113
Wed May 04 15:23:27 2016	1462389807	37	151	188	113
Wed May 04 15:16:55 2016	1462389415	37	151	188	114
Wed May 04 15:23:28 2016	1462389808	37	151	188	112
Wed May 04 15:22:16 2016	1462389736	37	151	188	114
Wed May 04 15:23:22 2016	1462389802	40	148	188	111
Wed May 04 15:23:46 2016	1462389826	39	149	188	112
Wed May 04 15:23:57 2016	1462389837	37	151	188	104
Wed May 04 15:23:02 2016	1462389782	37	151	188	113
Wed May 04 15:16:55 2016	1462389415	37	151	188	115
Wed May 04 15:23:29 2016	1462389809	36	152	188	115
Wed May 04 15:24:03 2016	1462389843	37	151	188	114
Wed May 04 15:23:19 2016	1462389799	37	151	188	114
Wed May 04 15:23:25 2016	1462389805	37	152	188	115
Wed May 04 15:23:28 2016	1462389808	37	152	188	115
