starttime	seconds	ctime	dtime	ttime	wait
Fri May 06 10:30:35 2016	1462545035	0	94	94	94
Fri May 06 10:30:36 2016	1462545036	0	95	95	95
Fri May 06 10:30:13 2016	1462545013	0	96	96	96
Fri May 06 10:29:21 2016	1462544961	0	96	96	96
Fri May 06 10:28:36 2016	1462544916	0	96	96	96
Fri May 06 10:28:21 2016	1462544901	0	96	96	96
Fri May 06 10:30:34 2016	1462545034	0	97	97	96
Fri May 06 10:28:41 2016	1462544921	0	97	97	97
Fri May 06 10:28:28 2016	1462544908	0	97	97	97
Fri May 06 10:28:16 2016	1462544896	0	97	97	97
Fri May 06 10:30:14 2016	1462545014	0	97	97	97
Fri May 06 10:28:32 2016	1462544912	0	97	97	97
Fri May 06 10:28:31 2016	1462544911	0	97	97	97
Fri May 06 10:28:32 2016	1462544912	0	97	97	97
Fri May 06 10:28:39 2016	1462544919	0	97	97	97
Fri May 06 10:28:25 2016	1462544905	0	97	97	97
Fri May 06 10:28:28 2016	1462544908	0	97	97	97
Fri May 06 10:28:16 2016	1462544896	0	97	97	97
Fri May 06 10:28:32 2016	1462544912	0	97	97	97
Fri May 06 10:29:50 2016	1462544990	0	97	97	97
Fri May 06 10:28:22 2016	1462544902	0	98	98	97
Fri May 06 10:28:27 2016	1462544907	0	98	98	97
Fri May 06 10:30:14 2016	1462545014	0	98	98	97
Fri May 06 10:28:32 2016	1462544912	0	98	98	97
Fri May 06 10:31:13 2016	1462545073	0	98	98	98
Fri May 06 10:28:22 2016	1462544902	0	98	98	98
Fri May 06 10:28:22 2016	1462544902	0	98	98	97
Fri May 06 10:28:39 2016	1462544919	0	98	98	98
Fri May 06 10:28:30 2016	1462544910	0	98	98	98
Fri May 06 10:28:32 2016	1462544912	0	98	98	98
Fri May 06 10:28:23 2016	1462544903	0	98	98	98
Fri May 06 10:31:22 2016	1462545082	0	98	98	98
Fri May 06 10:30:35 2016	1462545035	0	98	98	98
Fri May 06 10:28:23 2016	1462544903	0	98	98	98
Fri May 06 10:28:16 2016	1462544896	0	98	98	98
Fri May 06 10:31:05 2016	1462545065	0	98	98	98
Fri May 06 10:28:59 2016	1462544939	0	98	98	98
Fri May 06 10:28:24 2016	1462544904	0	98	98	98
Fri May 06 10:30:06 2016	1462545006	0	98	98	98
Fri May 06 10:28:43 2016	1462544923	0	98	98	98
Fri May 06 10:28:37 2016	1462544917	0	98	98	98
Fri May 06 10:28:43 2016	1462544923	0	98	98	98
Fri May 06 10:28:28 2016	1462544908	0	98	98	98
Fri May 06 10:30:13 2016	1462545013	0	99	99	98
Fri May 06 10:28:38 2016	1462544918	0	99	99	98
Fri May 06 10:28:37 2016	1462544917	0	99	99	98
Fri May 06 10:29:04 2016	1462544944	0	99	99	98
Fri May 06 10:28:13 2016	1462544893	0	99	99	98
Fri May 06 10:29:09 2016	1462544949	0	99	99	99
Fri May 06 10:32:14 2016	1462545134	0	99	99	99
Fri May 06 10:28:43 2016	1462544923	0	99	99	99
Fri May 06 10:30:42 2016	1462545042	0	99	99	99
Fri May 06 10:28:22 2016	1462544902	0	99	99	99
Fri May 06 10:28:38 2016	1462544918	0	99	99	99
Fri May 06 10:28:23 2016	1462544903	0	99	99	99
Fri May 06 10:28:23 2016	1462544903	0	99	99	99
Fri May 06 10:30:18 2016	1462545018	0	99	99	99
Fri May 06 10:28:40 2016	1462544920	0	99	99	99
Fri May 06 10:28:23 2016	1462544903	0	99	99	99
Fri May 06 10:28:43 2016	1462544923	0	99	99	99
Fri May 06 10:28:31 2016	1462544911	0	99	99	99
Fri May 06 10:30:06 2016	1462545006	0	99	99	99
Fri May 06 10:28:15 2016	1462544895	0	99	99	99
Fri May 06 10:29:54 2016	1462544994	0	99	99	99
Fri May 06 10:28:25 2016	1462544905	0	99	99	99
Fri May 06 10:28:29 2016	1462544909	0	99	99	99
Fri May 06 10:28:26 2016	1462544906	0	99	99	99
Fri May 06 10:31:16 2016	1462545076	0	99	99	99
Fri May 06 10:28:28 2016	1462544908	0	99	99	99
Fri May 06 10:28:24 2016	1462544904	0	99	99	99
