starttime	seconds	ctime	dtime	ttime	wait
Fri May 06 10:18:44 2016	1462544324	37	98	135	98
Fri May 06 10:25:10 2016	1462544710	37	99	136	99
Fri May 06 10:24:27 2016	1462544667	37	99	136	99
Fri May 06 10:24:28 2016	1462544668	37	100	138	100
Fri May 06 10:23:55 2016	1462544635	37	101	138	101
Fri May 06 10:25:13 2016	1462544713	37	102	139	102
Fri May 06 10:24:46 2016	1462544686	37	103	140	103
Fri May 06 10:25:10 2016	1462544710	37	103	140	103
Fri May 06 10:23:27 2016	1462544607	37	103	140	102
Fri May 06 10:24:21 2016	1462544661	37	103	140	103
Fri May 06 10:22:57 2016	1462544577	37	103	140	103
Fri May 06 10:23:29 2016	1462544609	37	103	141	103
Fri May 06 10:22:57 2016	1462544577	37	104	141	104
Fri May 06 10:23:29 2016	1462544609	37	104	141	104
Fri May 06 10:22:40 2016	1462544560	37	104	141	104
Fri May 06 10:23:30 2016	1462544610	37	105	141	105
Fri May 06 10:25:10 2016	1462544710	37	105	141	105
Fri May 06 10:24:18 2016	1462544658	37	105	141	105
Fri May 06 10:23:27 2016	1462544607	37	105	142	105
Fri May 06 10:23:50 2016	1462544630	37	105	142	105
Fri May 06 10:24:50 2016	1462544690	37	105	142	105
Fri May 06 10:24:16 2016	1462544656	37	105	142	105
Fri May 06 10:24:30 2016	1462544670	37	106	142	106
Fri May 06 10:25:03 2016	1462544703	37	105	142	105
Fri May 06 10:24:14 2016	1462544654	37	105	142	105
Fri May 06 10:23:07 2016	1462544587	37	106	142	106
Fri May 06 10:24:33 2016	1462544673	37	106	143	106
Fri May 06 10:24:18 2016	1462544658	37	106	143	106
Fri May 06 10:22:57 2016	1462544577	37	106	143	106
Fri May 06 10:23:54 2016	1462544634	37	106	143	106
Fri May 06 10:22:41 2016	1462544561	37	106	143	106
Fri May 06 10:23:49 2016	1462544629	37	107	143	107
Fri May 06 10:24:14 2016	1462544654	37	107	144	107
Fri May 06 10:21:57 2016	1462544517	37	107	144	107
Fri May 06 10:23:18 2016	1462544598	37	107	144	107
Fri May 06 10:23:07 2016	1462544587	37	107	144	107
Fri May 06 10:25:12 2016	1462544712	37	107	144	107
Fri May 06 10:22:05 2016	1462544525	37	108	144	107
Fri May 06 10:24:00 2016	1462544640	37	108	145	108
Fri May 06 10:21:48 2016	1462544508	37	108	145	108
Fri May 06 10:23:29 2016	1462544609	37	108	145	108
Fri May 06 10:24:32 2016	1462544672	37	108	145	108
Fri May 06 10:23:18 2016	1462544598	37	108	145	108
Fri May 06 10:23:18 2016	1462544598	37	108	145	108
Fri May 06 10:25:10 2016	1462544710	37	108	145	108
Fri May 06 10:23:50 2016	1462544630	37	109	146	109
Fri May 06 10:25:13 2016	1462544713	37	110	146	110
Fri May 06 10:23:48 2016	1462544628	37	110	146	110
Fri May 06 10:23:50 2016	1462544630	37	110	146	110
Fri May 06 10:25:13 2016	1462544713	37	110	147	110
Fri May 06 10:23:32 2016	1462544612	37	109	147	109
Fri May 06 10:25:12 2016	1462544712	37	111	148	111
Fri May 06 10:19:01 2016	1462544341	37	111	148	111
Fri May 06 10:22:05 2016	1462544525	37	112	148	112
Fri May 06 10:23:58 2016	1462544638	37	111	148	111
Fri May 06 10:18:24 2016	1462544304	37	112	149	112
Fri May 06 10:23:29 2016	1462544609	37	112	149	112
Fri May 06 10:22:05 2016	1462544525	37	112	149	112
Fri May 06 10:23:28 2016	1462544608	37	113	149	112
Fri May 06 10:23:13 2016	1462544593	37	113	149	113
Fri May 06 10:22:07 2016	1462544527	37	113	150	113
Fri May 06 10:23:49 2016	1462544629	37	113	150	113
Fri May 06 10:23:18 2016	1462544598	37	113	150	113
Fri May 06 10:22:28 2016	1462544548	37	113	150	113
Fri May 06 10:25:03 2016	1462544703	37	113	150	113
Fri May 06 10:21:57 2016	1462544517	37	113	150	113
Fri May 06 10:22:51 2016	1462544571	36	114	150	114
Fri May 06 10:24:33 2016	1462544673	37	114	151	114
Fri May 06 10:23:49 2016	1462544629	37	114	151	114
Fri May 06 10:18:25 2016	1462544305	37	114	151	114
Fri May 06 10:22:06 2016	1462544526	37	115	151	114
Fri May 06 10:22:43 2016	1462544563	37	114	151	114
Fri May 06 10:18:24 2016	1462544304	37	114	151	114
Fri May 06 10:24:27 2016	1462544667	37	115	151	115
Fri May 06 10:24:27 2016	1462544667	37	115	151	115
Fri May 06 10:21:57 2016	1462544517	37	115	152	115
Fri May 06 10:22:05 2016	1462544525	37	115	152	115
Fri May 06 10:22:51 2016	1462544571	37	115	152	115
Fri May 06 10:23:21 2016	1462544601	36	115	152	115
Fri May 06 10:25:10 2016	1462544710	37	115	152	115
Fri May 06 10:22:53 2016	1462544573	37	115	152	115
Fri May 06 10:24:16 2016	1462544656	37	115	152	115
Fri May 06 10:18:24 2016	1462544304	37	115	152	115
Fri May 06 10:23:02 2016	1462544582	37	115	152	115
Fri May 06 10:23:01 2016	1462544581	37	115	152	115
Fri May 06 10:24:19 2016	1462544659	37	115	152	115
Fri May 06 10:18:42 2016	1462544322	43	109	152	109
Fri May 06 10:22:51 2016	1462544571	37	116	153	116
