starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 17:20:22 2016	1464369622	0	52	52	52
Fri May 27 17:20:21 2016	1464369621	0	52	52	52
Fri May 27 17:20:36 2016	1464369636	0	53	53	53
Fri May 27 17:19:37 2016	1464369577	0	53	53	52
Fri May 27 17:19:36 2016	1464369576	0	53	53	53
Fri May 27 17:20:21 2016	1464369621	0	53	53	53
Fri May 27 17:20:24 2016	1464369624	0	53	53	53
Fri May 27 17:19:37 2016	1464369577	0	53	53	53
Fri May 27 17:20:37 2016	1464369637	0	53	53	53
Fri May 27 17:20:24 2016	1464369624	0	53	53	53
Fri May 27 17:20:38 2016	1464369638	0	53	53	53
Fri May 27 17:19:36 2016	1464369576	0	53	53	53
Fri May 27 17:19:41 2016	1464369581	0	53	53	53
Fri May 27 17:19:38 2016	1464369578	0	53	53	53
Fri May 27 17:20:45 2016	1464369645	0	53	53	53
Fri May 27 17:20:37 2016	1464369637	0	53	53	53
Fri May 27 17:21:33 2016	1464369693	0	54	54	53
Fri May 27 17:20:24 2016	1464369624	0	54	54	53
Fri May 27 17:19:37 2016	1464369577	0	54	54	54
Fri May 27 17:20:35 2016	1464369635	0	54	54	54
Fri May 27 17:19:36 2016	1464369576	0	54	54	54
Fri May 27 17:19:37 2016	1464369577	0	54	54	54
Fri May 27 17:19:39 2016	1464369579	0	54	54	54
Fri May 27 17:21:15 2016	1464369675	0	54	54	54
Fri May 27 17:21:13 2016	1464369673	0	54	54	54
Fri May 27 17:19:38 2016	1464369578	0	54	54	54
Fri May 27 17:19:38 2016	1464369578	0	54	54	54
Fri May 27 17:20:23 2016	1464369623	0	54	54	54
Fri May 27 17:20:41 2016	1464369641	0	54	54	54
Fri May 27 17:19:36 2016	1464369576	0	54	54	54
Fri May 27 17:19:38 2016	1464369578	0	54	54	54
Fri May 27 17:19:38 2016	1464369578	0	54	54	54
Fri May 27 17:19:37 2016	1464369577	0	54	54	54
Fri May 27 17:20:23 2016	1464369623	0	54	54	54
Fri May 27 17:22:40 2016	1464369760	0	54	54	54
Fri May 27 17:19:37 2016	1464369577	0	54	54	54
Fri May 27 17:20:21 2016	1464369621	0	54	54	54
Fri May 27 17:19:54 2016	1464369594	0	54	54	54
Fri May 27 17:20:30 2016	1464369630	0	54	54	54
Fri May 27 17:19:38 2016	1464369578	0	54	54	54
Fri May 27 17:21:18 2016	1464369678	0	54	54	54
Fri May 27 17:22:40 2016	1464369760	0	54	54	54
Fri May 27 17:20:26 2016	1464369626	0	54	54	54
Fri May 27 17:19:38 2016	1464369578	0	54	54	54
Fri May 27 17:20:20 2016	1464369620	0	54	54	54
Fri May 27 17:19:37 2016	1464369577	0	54	54	54
Fri May 27 17:19:37 2016	1464369577	0	54	54	54
Fri May 27 17:21:52 2016	1464369712	0	54	54	54
Fri May 27 17:19:37 2016	1464369577	0	54	54	54
Fri May 27 17:20:45 2016	1464369645	0	54	54	54
Fri May 27 17:20:24 2016	1464369624	0	54	54	54
Fri May 27 17:20:37 2016	1464369637	0	54	54	54
Fri May 27 17:20:22 2016	1464369622	0	55	55	54
Fri May 27 17:19:52 2016	1464369592	0	55	55	54
Fri May 27 17:21:39 2016	1464369699	0	55	55	54
Fri May 27 17:20:29 2016	1464369629	0	55	55	55
Fri May 27 17:19:40 2016	1464369580	0	55	55	55
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:20:38 2016	1464369638	0	55	55	55
Fri May 27 17:21:49 2016	1464369709	0	55	55	55
Fri May 27 17:20:36 2016	1464369636	0	55	55	55
Fri May 27 17:20:36 2016	1464369636	0	55	55	54
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:20:00 2016	1464369600	0	55	55	55
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:19:49 2016	1464369589	0	55	55	55
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:20:22 2016	1464369622	0	55	55	55
Fri May 27 17:21:13 2016	1464369673	0	55	55	55
Fri May 27 17:21:01 2016	1464369661	0	55	55	55
Fri May 27 17:22:08 2016	1464369728	0	55	55	55
Fri May 27 17:20:22 2016	1464369622	0	55	55	55
Fri May 27 17:20:20 2016	1464369620	0	55	55	55
Fri May 27 17:20:36 2016	1464369636	0	55	55	55
Fri May 27 17:21:50 2016	1464369710	0	55	55	55
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:19:49 2016	1464369589	0	55	55	55
Fri May 27 17:22:38 2016	1464369758	0	55	55	55
Fri May 27 17:20:29 2016	1464369629	0	55	55	55
Fri May 27 17:20:22 2016	1464369622	0	55	55	55
Fri May 27 17:20:36 2016	1464369636	0	55	55	55
Fri May 27 17:21:01 2016	1464369661	0	55	55	55
Fri May 27 17:19:38 2016	1464369578	0	55	55	55
Fri May 27 17:20:20 2016	1464369620	0	55	55	55
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:19:38 2016	1464369578	0	55	55	55
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:20:24 2016	1464369624	0	55	55	55
Fri May 27 17:19:54 2016	1464369594	0	55	55	55
Fri May 27 17:22:08 2016	1464369728	0	55	55	55
Fri May 27 17:19:39 2016	1464369579	0	55	55	55
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:20:07 2016	1464369607	0	55	55	55
Fri May 27 17:19:37 2016	1464369577	0	55	55	55
Fri May 27 17:22:34 2016	1464369754	0	55	55	55
Fri May 27 17:20:00 2016	1464369600	0	55	55	55
Fri May 27 17:19:50 2016	1464369590	0	55	55	55
Fri May 27 17:20:21 2016	1464369621	0	55	55	55
