starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 17:28:20 2016	1464370100	0	7	7	0
Fri May 27 17:27:09 2016	1464370029	0	16	16	0
Fri May 27 17:27:45 2016	1464370065	0	19	19	0
Fri May 27 17:27:27 2016	1464370047	0	33	33	0
Fri May 27 17:27:48 2016	1464370068	0	36	36	0
Fri May 27 17:26:29 2016	1464369989	0	52	52	52
Fri May 27 17:26:53 2016	1464370013	0	52	52	52
Fri May 27 17:26:20 2016	1464369980	0	52	52	52
Fri May 27 17:28:46 2016	1464370126	0	53	53	52
Fri May 27 17:26:09 2016	1464369969	0	53	53	53
Fri May 27 17:26:55 2016	1464370015	0	53	53	53
Fri May 27 17:28:33 2016	1464370113	0	53	53	53
Fri May 27 17:28:32 2016	1464370112	0	53	53	53
Fri May 27 17:28:34 2016	1464370114	0	53	53	53
Fri May 27 17:26:29 2016	1464369989	0	53	53	53
Fri May 27 17:26:45 2016	1464370005	0	53	53	53
Fri May 27 17:26:17 2016	1464369977	0	53	53	53
Fri May 27 17:26:29 2016	1464369989	0	53	53	53
Fri May 27 17:28:34 2016	1464370114	0	53	53	53
Fri May 27 17:26:00 2016	1464369960	0	53	53	53
Fri May 27 17:28:38 2016	1464370118	0	53	53	53
Fri May 27 17:28:41 2016	1464370121	0	53	53	53
Fri May 27 17:26:29 2016	1464369989	0	53	53	53
Fri May 27 17:26:27 2016	1464369987	0	53	53	53
Fri May 27 17:28:41 2016	1464370121	0	54	54	53
Fri May 27 17:28:33 2016	1464370113	0	54	54	53
Fri May 27 17:28:41 2016	1464370121	0	54	54	53
Fri May 27 17:28:34 2016	1464370114	0	54	54	53
Fri May 27 17:27:05 2016	1464370025	0	54	54	54
Fri May 27 17:28:41 2016	1464370121	0	54	54	54
Fri May 27 17:28:40 2016	1464370120	0	54	54	54
Fri May 27 17:26:53 2016	1464370013	0	54	54	54
Fri May 27 17:28:19 2016	1464370099	0	54	54	54
Fri May 27 17:26:30 2016	1464369990	0	54	54	54
Fri May 27 17:27:56 2016	1464370076	0	54	54	54
