starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 16:51:09 2016	1464367869	36	50	87	50
Fri May 27 16:53:09 2016	1464367989	37	50	87	50
Fri May 27 16:51:31 2016	1464367891	37	50	87	50
Fri May 27 16:51:09 2016	1464367869	36	51	87	51
Fri May 27 16:54:53 2016	1464368093	37	51	87	50
Fri May 27 16:51:07 2016	1464367867	37	51	87	51
Fri May 27 16:51:07 2016	1464367867	36	51	87	50
Fri May 27 16:53:08 2016	1464367988	37	51	87	50
Fri May 27 16:52:49 2016	1464367969	37	51	87	51
Fri May 27 16:51:04 2016	1464367864	37	51	87	51
Fri May 27 16:51:10 2016	1464367870	37	51	87	51
Fri May 27 16:55:50 2016	1464368150	37	51	87	51
Fri May 27 16:51:11 2016	1464367871	36	51	87	51
Fri May 27 16:51:05 2016	1464367865	37	51	87	51
Fri May 27 16:51:09 2016	1464367869	36	51	87	51
Fri May 27 16:51:26 2016	1464367886	36	51	87	51
Fri May 27 16:53:07 2016	1464367987	37	51	87	51
Fri May 27 16:51:05 2016	1464367865	37	51	87	51
Fri May 27 16:51:11 2016	1464367871	36	51	88	51
Fri May 27 16:51:06 2016	1464367866	36	51	88	51
Fri May 27 16:51:28 2016	1464367888	37	51	88	51
Fri May 27 16:53:49 2016	1464368029	36	51	88	51
Fri May 27 16:55:08 2016	1464368108	36	51	88	51
Fri May 27 16:51:10 2016	1464367870	37	51	88	51
Fri May 27 16:54:52 2016	1464368092	36	51	88	51
Fri May 27 16:51:10 2016	1464367870	36	51	88	51
Fri May 27 16:54:13 2016	1464368053	37	51	88	51
Fri May 27 16:53:29 2016	1464368009	37	51	88	50
Fri May 27 16:51:05 2016	1464367865	37	51	88	51
Fri May 27 16:55:14 2016	1464368114	37	51	88	51
Fri May 27 16:54:53 2016	1464368093	37	51	88	51
Fri May 27 16:52:49 2016	1464367969	36	51	88	51
Fri May 27 16:52:49 2016	1464367969	37	51	88	51
Fri May 27 16:52:27 2016	1464367947	37	51	88	51
Fri May 27 16:51:05 2016	1464367865	37	51	88	51
Fri May 27 16:51:07 2016	1464367867	37	51	88	51
Fri May 27 16:51:06 2016	1464367866	37	51	88	51
Fri May 27 16:51:10 2016	1464367870	36	51	88	51
Fri May 27 16:51:03 2016	1464367863	37	51	88	51
Fri May 27 16:51:06 2016	1464367866	36	51	88	51
Fri May 27 16:51:27 2016	1464367887	37	51	88	51
Fri May 27 16:54:15 2016	1464368055	37	51	88	51
Fri May 27 16:51:11 2016	1464367871	36	51	88	51
Fri May 27 16:51:05 2016	1464367865	37	51	88	51
Fri May 27 16:51:51 2016	1464367911	37	51	88	51
Fri May 27 16:51:10 2016	1464367870	36	51	88	51
Fri May 27 16:51:08 2016	1464367868	36	51	88	51
Fri May 27 16:51:10 2016	1464367870	36	51	88	51
Fri May 27 16:51:04 2016	1464367864	36	51	88	51
