starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 16:51:05 2016	1464367865	37	87	124	51
Fri May 27 16:51:07 2016	1464367867	36	88	124	51
Fri May 27 16:51:11 2016	1464367871	37	88	124	51
Fri May 27 16:51:10 2016	1464367870	36	88	124	51
Fri May 27 16:51:06 2016	1464367866	37	87	124	51
Fri May 27 16:51:10 2016	1464367870	37	88	124	51
Fri May 27 16:51:04 2016	1464367864	37	88	124	51
Fri May 27 16:52:09 2016	1464367929	37	88	124	51
Fri May 27 16:51:07 2016	1464367867	37	88	124	51
Fri May 27 16:51:06 2016	1464367866	36	88	124	52
Fri May 27 16:51:11 2016	1464367871	36	88	124	51
Fri May 27 16:51:10 2016	1464367870	36	88	124	52
Fri May 27 16:51:10 2016	1464367870	37	88	124	51
Fri May 27 16:55:53 2016	1464368153	37	88	124	51
Fri May 27 16:51:05 2016	1464367865	36	88	124	52
Fri May 27 16:51:08 2016	1464367868	37	88	124	51
Fri May 27 16:51:06 2016	1464367866	37	88	124	52
Fri May 27 16:51:03 2016	1464367863	36	88	124	52
Fri May 27 16:51:08 2016	1464367868	37	88	124	51
Fri May 27 16:51:06 2016	1464367866	37	88	124	51
Fri May 27 16:51:07 2016	1464367867	37	88	124	51
Fri May 27 16:51:05 2016	1464367865	36	88	125	52
Fri May 27 16:51:10 2016	1464367870	37	88	125	52
Fri May 27 16:51:05 2016	1464367865	37	88	125	52
Fri May 27 16:52:05 2016	1464367925	37	88	125	51
Fri May 27 16:56:37 2016	1464368197	36	88	125	52
Fri May 27 16:53:49 2016	1464368029	36	88	125	52
Fri May 27 16:54:10 2016	1464368050	37	88	125	52
Fri May 27 16:51:05 2016	1464367865	37	88	125	52
Fri May 27 16:51:10 2016	1464367870	36	88	125	52
Fri May 27 16:51:08 2016	1464367868	37	88	125	52
Fri May 27 16:51:03 2016	1464367863	36	88	125	52
Fri May 27 16:51:10 2016	1464367870	36	88	125	52
Fri May 27 16:51:06 2016	1464367866	36	88	125	52
Fri May 27 16:52:30 2016	1464367950	37	88	125	52
Fri May 27 16:51:08 2016	1464367868	36	88	125	52
Fri May 27 16:51:09 2016	1464367869	37	88	125	52
Fri May 27 16:51:06 2016	1464367866	36	88	125	52
Fri May 27 16:51:08 2016	1464367868	37	88	125	51
