starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 17:26:33 2016	1464369993	0	1	1	0
Fri May 27 17:28:18 2016	1464370098	0	4	4	0
Fri May 27 17:28:24 2016	1464370104	0	16	16	0
Fri May 27 17:28:46 2016	1464370126	0	19	19	0
Fri May 27 17:27:58 2016	1464370078	0	22	22	0
Fri May 27 17:27:09 2016	1464370029	0	24	24	0
Fri May 27 17:28:42 2016	1464370122	0	52	52	52
Fri May 27 17:26:54 2016	1464370014	0	52	52	52
Fri May 27 17:28:17 2016	1464370097	0	53	53	53
Fri May 27 17:28:39 2016	1464370119	0	53	53	53
Fri May 27 17:28:36 2016	1464370116	0	53	53	53
Fri May 27 17:27:02 2016	1464370022	0	53	53	53
Fri May 27 17:26:10 2016	1464369970	0	53	53	53
Fri May 27 17:27:26 2016	1464370046	0	53	53	53
Fri May 27 17:25:56 2016	1464369956	0	53	53	53
Fri May 27 17:28:30 2016	1464370110	0	53	53	53
Fri May 27 17:25:56 2016	1464369956	0	53	53	53
Fri May 27 17:28:54 2016	1464370134	0	53	53	53
Fri May 27 17:28:42 2016	1464370122	0	53	53	53
Fri May 27 17:28:42 2016	1464370122	0	53	53	53
Fri May 27 17:26:21 2016	1464369981	0	53	53	53
Fri May 27 17:26:54 2016	1464370014	0	53	53	53
Fri May 27 17:26:53 2016	1464370013	0	53	53	53
Fri May 27 17:28:36 2016	1464370116	0	54	54	53
Fri May 27 17:25:55 2016	1464369955	0	54	54	53
Fri May 27 17:26:53 2016	1464370013	0	54	54	53
Fri May 27 17:27:02 2016	1464370022	0	54	54	54
Fri May 27 17:25:58 2016	1464369958	0	54	54	53
Fri May 27 17:27:04 2016	1464370024	0	54	54	53
Fri May 27 17:26:55 2016	1464370015	0	54	54	54
Fri May 27 17:26:53 2016	1464370013	0	54	54	54
Fri May 27 17:26:19 2016	1464369979	0	54	54	54
Fri May 27 17:28:29 2016	1464370109	0	54	54	54
Fri May 27 17:26:54 2016	1464370014	0	54	54	54
Fri May 27 17:26:46 2016	1464370006	0	54	54	54
Fri May 27 17:25:55 2016	1464369955	0	54	54	54
Fri May 27 17:28:42 2016	1464370122	0	54	54	54
Fri May 27 17:28:32 2016	1464370112	0	54	54	54
Fri May 27 17:27:02 2016	1464370022	0	54	54	54
Fri May 27 17:28:42 2016	1464370122	0	54	54	54
Fri May 27 17:27:25 2016	1464370045	0	54	54	54
Fri May 27 17:26:53 2016	1464370013	0	54	54	54
Fri May 27 17:27:16 2016	1464370036	0	54	54	54
Fri May 27 17:26:11 2016	1464369971	0	54	54	54
Fri May 27 17:26:54 2016	1464370014	0	54	54	54
Fri May 27 17:27:18 2016	1464370038	0	54	54	54
Fri May 27 17:28:36 2016	1464370116	0	54	54	54
Fri May 27 17:28:32 2016	1464370112	0	54	54	54
Fri May 27 17:25:59 2016	1464369959	0	54	54	54
Fri May 27 17:25:56 2016	1464369956	0	54	54	54
Fri May 27 17:27:25 2016	1464370045	0	54	54	54
Fri May 27 17:25:57 2016	1464369957	0	54	54	54
Fri May 27 17:26:08 2016	1464369968	0	54	54	54
Fri May 27 17:28:32 2016	1464370112	0	54	54	54
Fri May 27 17:27:03 2016	1464370023	0	54	54	54
Fri May 27 17:26:29 2016	1464369989	0	54	54	54
Fri May 27 17:28:42 2016	1464370122	0	54	54	54
Fri May 27 17:27:04 2016	1464370024	0	54	54	54
Fri May 27 17:26:30 2016	1464369990	0	54	54	54
Fri May 27 17:26:10 2016	1464369970	0	54	54	54
Fri May 27 17:28:43 2016	1464370123	0	54	54	54
Fri May 27 17:25:59 2016	1464369959	0	54	54	54
Fri May 27 17:28:35 2016	1464370115	0	54	54	54
Fri May 27 17:26:44 2016	1464370004	0	54	54	54
Fri May 27 17:25:56 2016	1464369956	0	54	54	54
Fri May 27 17:28:30 2016	1464370110	0	54	54	54
Fri May 27 17:27:18 2016	1464370038	0	55	55	55
Fri May 27 17:28:33 2016	1464370113	0	55	55	55
Fri May 27 17:28:32 2016	1464370112	0	55	55	55
Fri May 27 17:28:34 2016	1464370114	0	55	55	55
Fri May 27 17:25:55 2016	1464369955	0	55	55	55
Fri May 27 17:28:40 2016	1464370120	0	55	55	55
Fri May 27 17:26:53 2016	1464370013	0	55	55	55
Fri May 27 17:27:25 2016	1464370045	0	55	55	55
Fri May 27 17:25:56 2016	1464369956	0	55	55	55
Fri May 27 17:26:26 2016	1464369986	0	55	55	55
Fri May 27 17:27:21 2016	1464370041	0	55	55	55
Fri May 27 17:27:18 2016	1464370038	0	55	55	55
Fri May 27 17:26:54 2016	1464370014	0	55	55	55
Fri May 27 17:26:26 2016	1464369986	0	55	55	55
Fri May 27 17:27:01 2016	1464370021	0	55	55	55
Fri May 27 17:28:42 2016	1464370122	0	55	55	55
Fri May 27 17:27:04 2016	1464370024	0	55	55	55
Fri May 27 17:25:56 2016	1464369956	0	55	55	55
Fri May 27 17:28:34 2016	1464370114	0	55	55	55
Fri May 27 17:27:02 2016	1464370022	0	55	55	55
Fri May 27 17:28:46 2016	1464370126	0	55	55	55
Fri May 27 17:28:53 2016	1464370133	0	55	55	55
Fri May 27 17:26:27 2016	1464369987	0	55	55	55
Fri May 27 17:26:10 2016	1464369970	0	55	55	55
Fri May 27 17:26:07 2016	1464369967	0	55	55	55
Fri May 27 17:25:55 2016	1464369955	0	55	55	55
Fri May 27 17:26:11 2016	1464369971	0	55	55	55
Fri May 27 17:28:34 2016	1464370114	0	55	55	55
Fri May 27 17:28:39 2016	1464370119	0	55	55	55
Fri May 27 17:25:55 2016	1464369955	0	55	55	55
Fri May 27 17:28:34 2016	1464370114	0	55	55	55
Fri May 27 17:27:24 2016	1464370044	0	55	55	55
Fri May 27 17:28:54 2016	1464370134	0	55	55	55
Fri May 27 17:28:46 2016	1464370126	0	55	55	55
Fri May 27 17:27:04 2016	1464370024	0	55	55	55
Fri May 27 17:28:30 2016	1464370110	0	55	55	55
Fri May 27 17:26:30 2016	1464369990	0	55	55	55
Fri May 27 17:26:45 2016	1464370005	0	55	55	55
Fri May 27 17:28:40 2016	1464370120	0	55	55	55
Fri May 27 17:26:10 2016	1464369970	0	55	55	55
Fri May 27 17:27:04 2016	1464370024	0	55	55	55
Fri May 27 17:28:31 2016	1464370111	0	55	55	55
Fri May 27 17:28:42 2016	1464370122	0	55	55	55
Fri May 27 17:28:05 2016	1464370085	0	55	55	55
Fri May 27 17:26:30 2016	1464369990	0	55	55	55
Fri May 27 17:28:54 2016	1464370134	0	55	55	55
Fri May 27 17:26:44 2016	1464370004	0	55	55	55
Fri May 27 17:26:55 2016	1464370015	0	55	55	55
Fri May 27 17:26:11 2016	1464369971	0	55	55	55
Fri May 27 17:26:27 2016	1464369987	0	55	55	55
Fri May 27 17:28:40 2016	1464370120	0	55	55	55
Fri May 27 17:27:03 2016	1464370023	0	55	55	55
Fri May 27 17:27:03 2016	1464370023	0	55	55	55
Fri May 27 17:26:20 2016	1464369980	0	55	55	55
Fri May 27 17:25:55 2016	1464369955	0	55	55	55
Fri May 27 17:25:55 2016	1464369955	0	55	55	55
Fri May 27 17:27:03 2016	1464370023	0	55	55	55
Fri May 27 17:27:02 2016	1464370022	0	55	55	55
Fri May 27 17:28:40 2016	1464370120	0	55	55	55
Fri May 27 17:28:35 2016	1464370115	0	55	55	55
Fri May 27 17:25:56 2016	1464369956	0	55	55	55
Fri May 27 17:26:54 2016	1464370014	0	56	56	55
Fri May 27 17:26:17 2016	1464369977	0	56	56	55
Fri May 27 17:25:56 2016	1464369956	0	56	56	55
Fri May 27 17:28:30 2016	1464370110	0	56	56	55
Fri May 27 17:25:55 2016	1464369955	0	56	56	56
Fri May 27 17:26:10 2016	1464369970	0	56	56	55
Fri May 27 17:25:56 2016	1464369956	0	56	56	55
Fri May 27 17:25:55 2016	1464369955	0	56	56	55
Fri May 27 17:27:23 2016	1464370043	0	56	56	56
Fri May 27 17:28:19 2016	1464370099	0	56	56	56
Fri May 27 17:26:21 2016	1464369981	0	56	56	56
Fri May 27 17:26:30 2016	1464369990	0	56	56	56
Fri May 27 17:28:30 2016	1464370110	0	56	56	56
Fri May 27 17:25:56 2016	1464369956	0	56	56	56
Fri May 27 17:28:30 2016	1464370110	0	56	56	56
Fri May 27 17:27:18 2016	1464370038	0	56	56	56
Fri May 27 17:25:55 2016	1464369955	0	56	56	56
Fri May 27 17:26:21 2016	1464369981	0	56	56	56
Fri May 27 17:28:35 2016	1464370115	0	56	56	56
Fri May 27 17:27:03 2016	1464370023	0	56	56	56
Fri May 27 17:28:40 2016	1464370120	0	56	56	56
Fri May 27 17:26:45 2016	1464370005	0	56	56	56
Fri May 27 17:27:04 2016	1464370024	0	56	56	56
Fri May 27 17:26:01 2016	1464369961	0	56	56	56
Fri May 27 17:26:28 2016	1464369988	0	56	56	56
Fri May 27 17:26:21 2016	1464369981	0	56	56	56
Fri May 27 17:28:04 2016	1464370084	0	56	56	56
Fri May 27 17:27:02 2016	1464370022	0	56	56	56
Fri May 27 17:25:55 2016	1464369955	0	56	56	56
Fri May 27 17:28:45 2016	1464370125	0	56	56	56
Fri May 27 17:26:13 2016	1464369973	0	56	56	56
Fri May 27 17:28:54 2016	1464370134	0	56	56	56
Fri May 27 17:25:59 2016	1464369959	0	56	56	56
Fri May 27 17:27:01 2016	1464370021	0	56	56	56
Fri May 27 17:26:18 2016	1464369978	0	56	56	56
Fri May 27 17:28:40 2016	1464370120	0	56	56	56
Fri May 27 17:28:54 2016	1464370134	0	56	56	56
Fri May 27 17:28:36 2016	1464370116	0	56	56	56
Fri May 27 17:25:56 2016	1464369956	0	56	56	56
Fri May 27 17:26:13 2016	1464369973	0	56	56	56
Fri May 27 17:25:57 2016	1464369957	0	56	56	56
Fri May 27 17:26:07 2016	1464369967	0	56	56	56
Fri May 27 17:26:20 2016	1464369980	0	56	56	56
Fri May 27 17:28:45 2016	1464370125	0	56	56	56
Fri May 27 17:25:57 2016	1464369957	0	56	56	56
Fri May 27 17:25:56 2016	1464369956	0	56	56	56
Fri May 27 17:26:18 2016	1464369978	0	56	56	56
Fri May 27 17:27:03 2016	1464370023	0	56	56	56
Fri May 27 17:28:34 2016	1464370114	0	56	56	56
Fri May 27 17:25:57 2016	1464369957	0	56	56	56
Fri May 27 17:26:28 2016	1464369988	0	56	56	56
Fri May 27 17:26:46 2016	1464370006	0	56	56	56
Fri May 27 17:28:41 2016	1464370121	0	56	56	56
Fri May 27 17:26:18 2016	1464369978	0	56	56	56
Fri May 27 17:28:33 2016	1464370113	0	56	56	56
Fri May 27 17:28:39 2016	1464370119	0	56	56	56
Fri May 27 17:26:30 2016	1464369990	0	56	56	56
Fri May 27 17:28:54 2016	1464370134	0	56	56	56
Fri May 27 17:27:02 2016	1464370022	0	56	56	56
Fri May 27 17:25:55 2016	1464369955	0	56	56	56
Fri May 27 17:27:23 2016	1464370043	0	56	56	56
Fri May 27 17:28:40 2016	1464370120	0	56	56	56
Fri May 27 17:26:11 2016	1464369971	0	56	56	56
Fri May 27 17:26:07 2016	1464369967	0	56	56	56
Fri May 27 17:27:02 2016	1464370022	0	56	56	56
Fri May 27 17:28:31 2016	1464370111	0	56	56	56
