starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 17:14:20 2016	1464369260	36	89	125	53
Fri May 27 17:12:53 2016	1464369173	37	89	126	52
Fri May 27 17:11:42 2016	1464369102	37	89	126	52
Fri May 27 17:18:29 2016	1464369509	37	89	126	53
Fri May 27 17:16:07 2016	1464369367	37	90	126	53
Fri May 27 17:16:06 2016	1464369366	37	89	126	53
Fri May 27 17:18:29 2016	1464369509	37	90	126	53
Fri May 27 17:18:29 2016	1464369509	37	90	126	53
Fri May 27 17:13:12 2016	1464369192	37	90	126	53
Fri May 27 17:12:31 2016	1464369151	37	90	126	53
Fri May 27 17:12:06 2016	1464369126	37	90	126	54
Fri May 27 17:13:33 2016	1464369213	37	90	127	54
Fri May 27 17:14:17 2016	1464369257	37	90	127	54
Fri May 27 17:15:49 2016	1464369349	37	90	127	53
Fri May 27 17:18:30 2016	1464369510	36	90	127	54
Fri May 27 17:13:34 2016	1464369214	37	90	127	54
Fri May 27 17:11:28 2016	1464369088	37	90	127	53
Fri May 27 17:16:49 2016	1464369409	37	90	127	54
Fri May 27 17:17:13 2016	1464369433	37	90	127	54
Fri May 27 17:18:00 2016	1464369480	37	90	127	53
Fri May 27 17:13:38 2016	1464369218	37	90	127	54
Fri May 27 17:15:03 2016	1464369303	37	90	127	53
Fri May 27 17:16:46 2016	1464369406	37	90	127	54
Fri May 27 17:15:41 2016	1464369341	36	90	127	54
Fri May 27 17:16:09 2016	1464369369	37	90	127	54
Fri May 27 17:16:10 2016	1464369370	37	90	127	53
Fri May 27 17:17:40 2016	1464369460	36	90	127	54
Fri May 27 17:18:04 2016	1464369484	36	90	127	54
Fri May 27 17:11:43 2016	1464369103	37	90	127	53
Fri May 27 17:16:09 2016	1464369369	36	91	127	54
Fri May 27 17:16:51 2016	1464369411	37	90	127	54
Fri May 27 17:12:07 2016	1464369127	37	90	127	54
Fri May 27 17:16:49 2016	1464369409	37	90	127	54
Fri May 27 17:18:29 2016	1464369509	37	90	127	54
Fri May 27 17:16:26 2016	1464369386	37	90	127	54
Fri May 27 17:14:59 2016	1464369299	37	90	127	54
Fri May 27 17:13:38 2016	1464369218	37	90	127	54
Fri May 27 17:14:20 2016	1464369260	37	90	127	54
Fri May 27 17:14:23 2016	1464369263	37	90	127	54
Fri May 27 17:18:30 2016	1464369510	37	90	127	54
Fri May 27 17:15:00 2016	1464369300	36	91	127	54
Fri May 27 17:15:23 2016	1464369323	37	90	127	54
Fri May 27 17:11:04 2016	1464369064	37	90	127	54
Fri May 27 17:18:01 2016	1464369481	37	90	127	53
Fri May 27 17:17:35 2016	1464369455	37	90	127	54
Fri May 27 17:13:36 2016	1464369216	37	90	127	54
Fri May 27 17:11:27 2016	1464369087	37	90	127	54
Fri May 27 17:16:03 2016	1464369363	37	90	127	53
Fri May 27 17:15:27 2016	1464369327	37	90	127	54
Fri May 27 17:18:09 2016	1464369489	37	90	127	54
Fri May 27 17:18:11 2016	1464369491	37	91	127	54
Fri May 27 17:16:51 2016	1464369411	37	90	127	54
Fri May 27 17:18:11 2016	1464369491	37	90	127	54
Fri May 27 17:15:48 2016	1464369348	37	90	127	54
Fri May 27 17:16:08 2016	1464369368	37	91	127	54
Fri May 27 17:15:02 2016	1464369302	37	91	127	54
Fri May 27 17:17:44 2016	1464369464	37	91	127	54
Fri May 27 17:17:36 2016	1464369456	37	91	127	54
Fri May 27 17:16:09 2016	1464369369	37	91	127	54
Fri May 27 17:16:25 2016	1464369385	37	91	127	55
Fri May 27 17:16:27 2016	1464369387	36	91	127	54
Fri May 27 17:13:13 2016	1464369193	37	91	127	54
Fri May 27 17:16:29 2016	1464369389	37	91	127	54
Fri May 27 17:11:50 2016	1464369110	37	91	127	54
Fri May 27 17:17:13 2016	1464369433	37	91	127	54
Fri May 27 17:16:27 2016	1464369387	37	91	127	54
Fri May 27 17:18:04 2016	1464369484	37	90	127	54
Fri May 27 17:18:13 2016	1464369493	37	90	127	54
Fri May 27 17:15:27 2016	1464369327	36	91	127	55
Fri May 27 17:15:42 2016	1464369342	37	91	127	54
Fri May 27 17:11:24 2016	1464369084	37	91	127	54
Fri May 27 17:11:47 2016	1464369107	37	90	127	54
Fri May 27 17:18:30 2016	1464369510	37	91	127	54
Fri May 27 17:16:24 2016	1464369384	37	91	127	54
Fri May 27 17:13:39 2016	1464369219	36	91	127	55
Fri May 27 17:16:28 2016	1464369388	37	91	127	54
Fri May 27 17:11:48 2016	1464369108	36	91	127	55
Fri May 27 17:18:30 2016	1464369510	37	91	127	54
Fri May 27 17:16:04 2016	1464369364	37	91	127	55
Fri May 27 17:14:23 2016	1464369263	37	91	127	54
Fri May 27 17:16:49 2016	1464369409	37	91	127	54
Fri May 27 17:17:12 2016	1464369432	37	91	127	54
Fri May 27 17:17:15 2016	1464369435	37	91	127	54
Fri May 27 17:17:13 2016	1464369433	37	91	127	55
Fri May 27 17:11:48 2016	1464369108	37	91	127	54
Fri May 27 17:11:05 2016	1464369065	37	91	127	54
Fri May 27 17:11:06 2016	1464369066	37	91	127	54
Fri May 27 17:11:48 2016	1464369108	36	91	127	55
Fri May 27 17:11:46 2016	1464369106	36	91	127	55
Fri May 27 17:17:18 2016	1464369438	37	91	127	55
Fri May 27 17:14:14 2016	1464369254	37	91	127	55
Fri May 27 17:16:52 2016	1464369412	37	91	127	55
Fri May 27 17:16:03 2016	1464369363	37	90	127	54
Fri May 27 17:13:35 2016	1464369215	36	91	127	55
Fri May 27 17:13:52 2016	1464369232	36	91	128	55
Fri May 27 17:11:28 2016	1464369088	37	91	128	54
Fri May 27 17:17:35 2016	1464369455	37	91	128	54
Fri May 27 17:17:39 2016	1464369459	37	91	128	55
Fri May 27 17:12:08 2016	1464369128	37	91	128	55
Fri May 27 17:18:30 2016	1464369510	36	91	128	55
Fri May 27 17:17:16 2016	1464369436	37	91	128	54
Fri May 27 17:13:34 2016	1464369214	37	91	128	55
Fri May 27 17:15:22 2016	1464369322	37	91	128	55
Fri May 27 17:17:07 2016	1464369427	37	91	128	55
Fri May 27 17:18:09 2016	1464369489	37	91	128	54
Fri May 27 17:15:43 2016	1464369343	37	91	128	54
Fri May 27 17:16:10 2016	1464369370	37	91	128	54
Fri May 27 17:11:25 2016	1464369085	37	91	128	55
Fri May 27 17:13:36 2016	1464369216	37	91	128	55
Fri May 27 17:15:05 2016	1464369305	37	91	128	55
Fri May 27 17:18:29 2016	1464369509	37	91	128	55
Fri May 27 17:14:22 2016	1464369262	37	91	128	54
Fri May 27 17:18:29 2016	1464369509	37	91	128	55
Fri May 27 17:17:19 2016	1464369439	37	91	128	55
Fri May 27 17:17:07 2016	1464369427	37	91	128	55
Fri May 27 17:16:03 2016	1464369363	37	91	128	55
Fri May 27 17:13:58 2016	1464369238	37	91	128	55
Fri May 27 17:18:30 2016	1464369510	37	91	128	55
Fri May 27 17:14:23 2016	1464369263	36	91	128	55
