starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 17:17:38 2016	1464369458	37	89	126	53
Fri May 27 17:16:25 2016	1464369385	37	89	126	53
Fri May 27 17:14:57 2016	1464369297	37	89	126	53
Fri May 27 17:17:36 2016	1464369456	36	90	126	53
Fri May 27 17:17:38 2016	1464369458	36	90	126	53
Fri May 27 17:18:27 2016	1464369507	37	89	126	53
Fri May 27 17:15:43 2016	1464369343	36	90	126	54
Fri May 27 17:12:08 2016	1464369128	37	89	126	53
Fri May 27 17:17:45 2016	1464369465	37	90	126	53
Fri May 27 17:17:36 2016	1464369456	36	90	126	53
Fri May 27 17:14:22 2016	1464369262	37	89	126	53
Fri May 27 17:16:07 2016	1464369367	37	90	126	53
Fri May 27 17:14:41 2016	1464369281	37	90	126	53
Fri May 27 17:11:24 2016	1464369084	37	90	126	53
Fri May 27 17:11:45 2016	1464369105	37	90	126	53
Fri May 27 17:12:53 2016	1464369173	37	90	126	54
Fri May 27 17:11:21 2016	1464369081	37	90	126	53
Fri May 27 17:17:44 2016	1464369464	37	90	126	54
Fri May 27 17:13:54 2016	1464369234	37	90	126	54
Fri May 27 17:11:06 2016	1464369066	37	90	127	54
Fri May 27 17:18:29 2016	1464369509	37	90	127	53
Fri May 27 17:15:00 2016	1464369300	37	90	127	54
Fri May 27 17:11:28 2016	1464369088	37	90	127	54
Fri May 27 17:11:24 2016	1464369084	37	90	127	54
Fri May 27 17:13:54 2016	1464369234	37	90	127	54
Fri May 27 17:13:36 2016	1464369216	37	90	127	54
Fri May 27 17:15:49 2016	1464369349	37	90	127	53
Fri May 27 17:11:05 2016	1464369065	37	90	127	54
Fri May 27 17:11:01 2016	1464369061	37	90	127	54
Fri May 27 17:13:35 2016	1464369215	37	90	127	54
Fri May 27 17:16:06 2016	1464369366	37	90	127	54
Fri May 27 17:17:36 2016	1464369456	37	90	127	54
Fri May 27 17:11:03 2016	1464369063	37	90	127	54
Fri May 27 17:13:59 2016	1464369239	37	90	127	54
Fri May 27 17:13:34 2016	1464369214	37	90	127	54
Fri May 27 17:16:03 2016	1464369363	36	90	127	54
Fri May 27 17:16:50 2016	1464369410	37	90	127	54
Fri May 27 17:11:28 2016	1464369088	37	90	127	54
Fri May 27 17:12:07 2016	1464369127	37	90	127	54
Fri May 27 17:11:08 2016	1464369068	37	90	127	54
Fri May 27 17:17:19 2016	1464369439	37	90	127	54
Fri May 27 17:11:01 2016	1464369061	37	90	127	54
Fri May 27 17:18:27 2016	1464369507	37	90	127	54
Fri May 27 17:18:01 2016	1464369481	37	90	127	54
Fri May 27 17:16:06 2016	1464369366	37	90	127	54
Fri May 27 17:18:26 2016	1464369506	37	90	127	54
Fri May 27 17:17:20 2016	1464369440	37	90	127	54
Fri May 27 17:11:03 2016	1464369063	37	90	127	54
Fri May 27 17:17:13 2016	1464369433	37	90	127	54
Fri May 27 17:16:25 2016	1464369385	36	91	127	54
Fri May 27 17:11:27 2016	1464369087	36	91	127	54
Fri May 27 17:11:27 2016	1464369087	37	90	127	54
Fri May 27 17:11:25 2016	1464369085	37	90	127	54
Fri May 27 17:18:31 2016	1464369511	37	90	127	54
Fri May 27 17:18:28 2016	1464369508	37	91	127	54
Fri May 27 17:14:00 2016	1464369240	36	91	127	54
Fri May 27 17:11:50 2016	1464369110	37	90	127	54
Fri May 27 17:18:27 2016	1464369507	37	91	127	54
Fri May 27 17:13:34 2016	1464369214	37	90	127	54
Fri May 27 17:13:54 2016	1464369234	37	90	127	54
Fri May 27 17:17:12 2016	1464369432	37	91	127	54
Fri May 27 17:17:34 2016	1464369454	37	91	127	54
Fri May 27 17:15:20 2016	1464369320	37	91	127	54
Fri May 27 17:15:00 2016	1464369300	36	91	127	54
Fri May 27 17:16:48 2016	1464369408	37	91	127	54
Fri May 27 17:13:36 2016	1464369216	37	91	127	54
Fri May 27 17:13:39 2016	1464369219	36	91	127	55
Fri May 27 17:13:38 2016	1464369218	37	90	127	54
Fri May 27 17:17:10 2016	1464369430	37	91	127	54
Fri May 27 17:15:23 2016	1464369323	37	91	127	54
Fri May 27 17:14:43 2016	1464369283	37	91	127	54
Fri May 27 17:14:16 2016	1464369256	37	91	127	54
Fri May 27 17:16:28 2016	1464369388	37	91	127	54
Fri May 27 17:11:23 2016	1464369083	37	91	127	54
Fri May 27 17:18:31 2016	1464369511	37	90	127	54
Fri May 27 17:15:04 2016	1464369304	37	90	127	54
Fri May 27 17:18:28 2016	1464369508	37	91	127	54
Fri May 27 17:12:08 2016	1464369128	36	91	127	55
Fri May 27 17:13:10 2016	1464369190	37	91	127	54
Fri May 27 17:17:40 2016	1464369460	36	91	127	55
Fri May 27 17:14:43 2016	1464369283	36	91	127	55
Fri May 27 17:13:54 2016	1464369234	37	91	127	55
Fri May 27 17:17:14 2016	1464369434	37	91	127	55
Fri May 27 17:18:30 2016	1464369510	37	91	127	54
Fri May 27 17:15:43 2016	1464369343	37	91	127	54
Fri May 27 17:11:26 2016	1464369086	37	91	127	55
Fri May 27 17:14:16 2016	1464369256	37	91	127	54
Fri May 27 17:17:35 2016	1464369455	37	91	127	55
Fri May 27 17:11:29 2016	1464369089	37	91	127	55
Fri May 27 17:18:03 2016	1464369483	37	91	127	54
Fri May 27 17:13:34 2016	1464369214	37	91	127	54
Fri May 27 17:12:52 2016	1464369172	37	91	127	54
Fri May 27 17:12:09 2016	1464369129	37	91	128	54
Fri May 27 17:17:35 2016	1464369455	36	91	128	55
Fri May 27 17:17:15 2016	1464369435	37	91	128	55
Fri May 27 17:18:31 2016	1464369511	37	91	128	54
Fri May 27 17:13:36 2016	1464369216	36	91	128	55
Fri May 27 17:14:15 2016	1464369255	37	91	128	55
Fri May 27 17:18:31 2016	1464369511	37	91	128	54
Fri May 27 17:12:08 2016	1464369128	37	91	128	54
Fri May 27 17:11:50 2016	1464369110	37	91	128	55
Fri May 27 17:11:21 2016	1464369081	37	91	128	55
Fri May 27 17:16:06 2016	1464369366	37	91	128	54
Fri May 27 17:18:03 2016	1464369483	37	91	128	54
Fri May 27 17:12:07 2016	1464369127	37	91	128	55
Fri May 27 17:15:24 2016	1464369324	37	91	128	54
Fri May 27 17:14:21 2016	1464369261	37	91	128	54
Fri May 27 17:15:43 2016	1464369343	37	91	128	55
Fri May 27 17:13:37 2016	1464369217	36	91	128	55
Fri May 27 17:18:30 2016	1464369510	37	91	128	54
Fri May 27 17:11:08 2016	1464369068	36	91	128	55
Fri May 27 17:17:15 2016	1464369435	37	91	128	55
Fri May 27 17:14:00 2016	1464369240	37	91	128	54
Fri May 27 17:15:22 2016	1464369322	37	91	128	54
Fri May 27 17:16:24 2016	1464369384	36	91	128	55
Fri May 27 17:13:39 2016	1464369219	36	91	128	55
Fri May 27 17:14:22 2016	1464369262	37	91	128	54
Fri May 27 17:16:48 2016	1464369408	36	91	128	55
Fri May 27 17:17:44 2016	1464369464	37	91	128	55
Fri May 27 17:16:07 2016	1464369367	37	91	128	55
Fri May 27 17:12:54 2016	1464369174	36	91	128	55
Fri May 27 17:17:13 2016	1464369433	37	91	128	54
Fri May 27 17:18:07 2016	1464369487	37	91	128	55
Fri May 27 17:11:26 2016	1464369086	37	91	128	55
Fri May 27 17:16:07 2016	1464369367	37	91	128	55
Fri May 27 17:12:52 2016	1464369172	37	91	128	54
Fri May 27 17:18:31 2016	1464369511	37	91	128	54
Fri May 27 17:11:25 2016	1464369085	37	91	128	55
Fri May 27 17:13:11 2016	1464369191	37	91	128	55
Fri May 27 17:17:19 2016	1464369439	37	91	128	55
Fri May 27 17:15:02 2016	1464369302	37	91	128	55
Fri May 27 17:12:52 2016	1464369172	37	91	128	54
Fri May 27 17:13:36 2016	1464369216	36	91	128	55
Fri May 27 17:14:17 2016	1464369257	37	91	128	55
Fri May 27 17:15:42 2016	1464369342	37	91	128	55
Fri May 27 17:14:59 2016	1464369299	36	91	128	55
Fri May 27 17:15:22 2016	1464369322	37	91	128	54
Fri May 27 17:17:11 2016	1464369431	37	91	128	54
Fri May 27 17:15:19 2016	1464369319	37	91	128	55
Fri May 27 17:16:48 2016	1464369408	37	91	128	55
Fri May 27 17:17:08 2016	1464369428	37	91	128	54
Fri May 27 17:16:50 2016	1464369410	37	91	128	55
Fri May 27 17:12:06 2016	1464369126	36	91	128	55
Fri May 27 17:13:14 2016	1464369194	36	91	128	55
Fri May 27 17:18:12 2016	1464369492	37	91	128	55
Fri May 27 17:12:52 2016	1464369172	36	91	128	55
Fri May 27 17:12:05 2016	1464369125	36	91	128	55
Fri May 27 17:18:08 2016	1464369488	37	91	128	55
Fri May 27 17:13:39 2016	1464369219	37	91	128	55
Fri May 27 17:18:07 2016	1464369487	37	91	128	55
Fri May 27 17:15:25 2016	1464369325	37	91	128	55
Fri May 27 17:13:37 2016	1464369217	37	91	128	55
Fri May 27 17:11:03 2016	1464369063	37	91	128	55
Fri May 27 17:16:28 2016	1464369388	36	91	128	55
Fri May 27 17:16:46 2016	1464369406	37	91	128	55
Fri May 27 17:13:38 2016	1464369218	37	91	128	55
Fri May 27 17:11:21 2016	1464369081	37	91	128	55
Fri May 27 17:18:29 2016	1464369509	37	91	128	54
Fri May 27 17:14:16 2016	1464369256	37	91	128	55
Fri May 27 17:15:21 2016	1464369321	37	91	128	55
Fri May 27 17:17:10 2016	1464369430	37	91	128	55
Fri May 27 17:12:52 2016	1464369172	37	91	128	55
Fri May 27 17:15:50 2016	1464369350	37	91	128	55
Fri May 27 17:17:35 2016	1464369455	36	91	128	55
Fri May 27 17:12:52 2016	1464369172	37	91	128	55
Fri May 27 17:18:30 2016	1464369510	37	91	128	55
Fri May 27 17:12:08 2016	1464369128	37	91	128	55
Fri May 27 17:17:37 2016	1464369457	36	92	128	55
Fri May 27 17:11:07 2016	1464369067	37	91	128	55
Fri May 27 17:11:44 2016	1464369104	37	91	128	55
Fri May 27 17:14:20 2016	1464369260	37	91	128	55
Fri May 27 17:14:59 2016	1464369299	37	91	128	55
Fri May 27 17:16:50 2016	1464369410	37	91	128	55
Fri May 27 17:15:19 2016	1464369319	37	91	128	55
Fri May 27 17:11:28 2016	1464369088	36	92	128	55
Fri May 27 17:13:36 2016	1464369216	37	91	128	55
Fri May 27 17:15:43 2016	1464369343	37	91	128	55
Fri May 27 17:13:53 2016	1464369233	37	91	128	55
Fri May 27 17:12:52 2016	1464369172	37	91	128	55
Fri May 27 17:16:06 2016	1464369366	37	91	128	55
Fri May 27 17:13:53 2016	1464369233	37	91	128	55
Fri May 27 17:16:47 2016	1464369407	37	91	128	55
Fri May 27 17:15:48 2016	1464369348	37	91	128	54
Fri May 27 17:13:13 2016	1464369193	37	91	128	55
Fri May 27 17:14:22 2016	1464369262	36	92	128	55
Fri May 27 17:13:52 2016	1464369232	37	91	128	55
Fri May 27 17:17:18 2016	1464369438	36	92	128	55
Fri May 27 17:17:37 2016	1464369457	37	91	128	55
Fri May 27 17:18:11 2016	1464369491	37	92	128	55
Fri May 27 17:12:34 2016	1464369154	37	91	128	55
Fri May 27 17:11:05 2016	1464369065	36	92	128	55
Fri May 27 17:18:31 2016	1464369511	37	91	128	55
Fri May 27 17:17:07 2016	1464369427	37	91	128	55
Fri May 27 17:18:27 2016	1464369507	36	92	128	55
