starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 17:11:50 2016	1464369110	37	88	125	52
Fri May 27 17:14:39 2016	1464369279	37	89	125	52
Fri May 27 17:18:26 2016	1464369506	37	89	125	52
Fri May 27 17:16:24 2016	1464369384	37	89	126	53
Fri May 27 17:17:07 2016	1464369427	37	89	126	53
Fri May 27 17:12:54 2016	1464369174	37	89	126	53
Fri May 27 17:15:02 2016	1464369302	37	89	126	53
Fri May 27 17:12:53 2016	1464369173	36	90	126	53
Fri May 27 17:15:42 2016	1464369342	36	89	126	53
Fri May 27 17:15:01 2016	1464369301	36	90	126	53
Fri May 27 17:11:27 2016	1464369087	36	90	126	53
Fri May 27 17:13:52 2016	1464369232	37	89	126	53
Fri May 27 17:11:24 2016	1464369084	37	90	126	53
Fri May 27 17:16:05 2016	1464369365	36	90	126	53
Fri May 27 17:12:53 2016	1464369173	36	90	126	53
Fri May 27 17:17:07 2016	1464369427	36	90	126	54
Fri May 27 17:16:06 2016	1464369366	37	90	126	53
Fri May 27 17:11:43 2016	1464369103	37	90	126	53
Fri May 27 17:16:05 2016	1464369365	37	90	126	54
Fri May 27 17:16:09 2016	1464369369	37	90	126	54
Fri May 27 17:11:06 2016	1464369066	37	90	126	53
Fri May 27 17:18:27 2016	1464369507	37	89	126	53
Fri May 27 17:11:05 2016	1464369065	36	90	126	54
Fri May 27 17:18:01 2016	1464369481	37	90	126	54
Fri May 27 17:18:08 2016	1464369488	36	90	126	54
Fri May 27 17:16:10 2016	1464369370	37	90	127	54
Fri May 27 17:16:07 2016	1464369367	37	90	127	54
Fri May 27 17:16:30 2016	1464369390	37	90	127	53
Fri May 27 17:11:46 2016	1464369106	37	90	127	54
Fri May 27 17:14:16 2016	1464369256	36	90	127	54
Fri May 27 17:17:40 2016	1464369460	37	90	127	54
Fri May 27 17:13:38 2016	1464369218	37	90	127	54
Fri May 27 17:18:09 2016	1464369489	37	90	127	54
Fri May 27 17:11:23 2016	1464369083	37	90	127	54
Fri May 27 17:18:07 2016	1464369487	37	90	127	53
Fri May 27 17:14:19 2016	1464369259	37	90	127	54
Fri May 27 17:15:42 2016	1464369342	36	90	127	54
Fri May 27 17:16:48 2016	1464369408	37	90	127	54
Fri May 27 17:17:36 2016	1464369456	37	90	127	54
