starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 20 15:20:28 2016	1461180028	35	383	418	347
Wed Apr 20 15:20:16 2016	1461180016	36	385	421	349
Wed Apr 20 15:20:28 2016	1461180028	35	392	427	356
Wed Apr 20 15:20:16 2016	1461180016	37	393	429	357
Wed Apr 20 15:20:15 2016	1461180015	35	394	430	359
Wed Apr 20 15:17:26 2016	1461179846	36	395	431	359
Wed Apr 20 15:18:35 2016	1461179915	35	396	432	361
Wed Apr 20 15:20:28 2016	1461180028	36	396	432	361
Wed Apr 20 15:17:26 2016	1461179846	35	397	432	361
Wed Apr 20 15:20:28 2016	1461180028	35	397	432	361
Wed Apr 20 15:18:35 2016	1461179915	36	397	433	361
Wed Apr 20 15:17:26 2016	1461179846	36	398	434	362
Wed Apr 20 15:20:28 2016	1461180028	35	399	434	363
Wed Apr 20 15:20:16 2016	1461180016	36	399	435	363
Wed Apr 20 15:20:28 2016	1461180028	35	400	435	364
Wed Apr 20 15:20:28 2016	1461180028	35	400	436	365
Wed Apr 20 15:18:35 2016	1461179915	35	401	436	365
Wed Apr 20 15:17:26 2016	1461179846	36	400	436	359
Wed Apr 20 15:17:26 2016	1461179846	35	401	436	365
Wed Apr 20 15:18:58 2016	1461179938	36	401	437	365
Wed Apr 20 15:22:33 2016	1461180153	35	402	438	366
Wed Apr 20 15:18:35 2016	1461179915	35	402	438	366
Wed Apr 20 15:20:16 2016	1461180016	36	402	438	367
Wed Apr 20 15:17:26 2016	1461179846	36	403	438	367
Wed Apr 20 15:17:26 2016	1461179846	35	403	439	367
Wed Apr 20 15:20:03 2016	1461180003	37	402	439	366
Wed Apr 20 15:19:11 2016	1461179951	36	403	439	367
Wed Apr 20 15:20:16 2016	1461180016	35	404	439	368
Wed Apr 20 15:17:26 2016	1461179846	35	404	439	368
Wed Apr 20 15:20:16 2016	1461180016	36	404	440	368
Wed Apr 20 15:20:16 2016	1461180016	35	405	441	370
Wed Apr 20 15:26:04 2016	1461180364	35	406	442	371
Wed Apr 20 15:20:15 2016	1461180015	36	406	442	371
Wed Apr 20 15:19:10 2016	1461179950	36	406	442	370
Wed Apr 20 15:20:16 2016	1461180016	35	407	442	371
Wed Apr 20 15:18:35 2016	1461179915	36	406	442	371
Wed Apr 20 15:18:36 2016	1461179916	37	405	442	368
Wed Apr 20 15:20:16 2016	1461180016	36	407	443	372
Wed Apr 20 15:20:15 2016	1461180015	37	406	443	371
Wed Apr 20 15:18:35 2016	1461179915	36	407	443	372
Wed Apr 20 15:18:35 2016	1461179915	35	408	443	373
Wed Apr 20 15:19:10 2016	1461179950	36	408	443	372
Wed Apr 20 15:19:10 2016	1461179950	37	406	444	366
Wed Apr 20 15:18:59 2016	1461179939	36	408	444	370
Wed Apr 20 15:20:16 2016	1461180016	36	409	444	373
Wed Apr 20 15:20:15 2016	1461180015	36	409	445	373
Wed Apr 20 15:18:58 2016	1461179938	35	410	445	375
Wed Apr 20 15:18:35 2016	1461179915	35	410	446	375
Wed Apr 20 15:17:26 2016	1461179846	37	409	446	373
Wed Apr 20 15:18:35 2016	1461179915	36	411	446	373
Wed Apr 20 15:20:15 2016	1461180015	35	411	447	376
Wed Apr 20 15:26:04 2016	1461180364	35	412	447	376
Wed Apr 20 15:22:44 2016	1461180164	36	411	447	376
Wed Apr 20 15:20:28 2016	1461180028	44	403	447	367
Wed Apr 20 15:18:59 2016	1461179939	36	411	447	375
Wed Apr 20 15:18:58 2016	1461179938	35	412	447	376
Wed Apr 20 15:19:10 2016	1461179950	36	411	448	375
Wed Apr 20 15:19:10 2016	1461179950	36	412	448	376
Wed Apr 20 15:19:10 2016	1461179950	35	413	448	377
Wed Apr 20 15:26:04 2016	1461180364	35	413	448	377
Wed Apr 20 15:18:58 2016	1461179938	35	413	448	377
Wed Apr 20 15:19:11 2016	1461179951	35	413	448	377
Wed Apr 20 15:24:50 2016	1461180290	36	413	449	377
Wed Apr 20 15:20:28 2016	1461180028	35	413	449	378
Wed Apr 20 15:20:16 2016	1461180016	35	413	449	378
Wed Apr 20 15:18:59 2016	1461179939	36	413	449	377
Wed Apr 20 15:18:58 2016	1461179938	36	413	449	377
Wed Apr 20 15:20:28 2016	1461180028	36	413	449	364
Wed Apr 20 15:18:58 2016	1461179938	35	414	449	373
Wed Apr 20 15:22:33 2016	1461180153	36	414	450	378
Wed Apr 20 15:19:11 2016	1461179951	35	414	450	379
Wed Apr 20 15:18:58 2016	1461179938	35	414	450	379
Wed Apr 20 15:18:58 2016	1461179938	35	415	450	377
Wed Apr 20 15:26:04 2016	1461180364	35	414	450	379
Wed Apr 20 15:26:04 2016	1461180364	36	414	450	378
Wed Apr 20 15:18:58 2016	1461179938	35	415	450	379
Wed Apr 20 15:18:36 2016	1461179916	36	415	450	379
Wed Apr 20 15:22:01 2016	1461180121	35	415	450	379
Wed Apr 20 15:20:03 2016	1461180003	36	415	450	379
Wed Apr 20 15:21:48 2016	1461180108	35	415	451	380
Wed Apr 20 15:22:01 2016	1461180121	36	415	451	379
Wed Apr 20 15:20:28 2016	1461180028	35	416	451	366
Wed Apr 20 15:21:32 2016	1461180092	35	416	452	381
Wed Apr 20 15:22:44 2016	1461180164	36	416	452	381
Wed Apr 20 15:22:33 2016	1461180153	36	417	452	381
Wed Apr 20 15:17:26 2016	1461179846	35	417	453	382
Wed Apr 20 15:20:52 2016	1461180052	35	417	453	382
Wed Apr 20 15:19:10 2016	1461179950	36	417	453	381
Wed Apr 20 15:18:58 2016	1461179938	36	418	453	382
Wed Apr 20 15:19:10 2016	1461179950	36	418	453	382
Wed Apr 20 15:20:28 2016	1461180028	36	418	454	382
Wed Apr 20 15:18:58 2016	1461179938	35	418	454	382
Wed Apr 20 15:20:16 2016	1461180016	35	418	454	383
Wed Apr 20 15:18:35 2016	1461179915	36	418	454	382
Wed Apr 20 15:20:16 2016	1461180016	35	419	454	382
Wed Apr 20 15:18:35 2016	1461179915	36	418	454	383
Wed Apr 20 15:18:47 2016	1461179927	36	418	454	383
Wed Apr 20 15:26:55 2016	1461180415	37	418	454	382
Wed Apr 20 15:18:47 2016	1461179927	36	419	455	384
Wed Apr 20 15:18:47 2016	1461179927	35	420	455	384
Wed Apr 20 15:22:44 2016	1461180164	35	420	455	384
Wed Apr 20 15:22:44 2016	1461180164	36	419	455	384
Wed Apr 20 15:18:59 2016	1461179939	36	419	455	382
Wed Apr 20 15:20:16 2016	1461180016	35	420	455	384
Wed Apr 20 15:20:40 2016	1461180040	35	420	455	385
Wed Apr 20 15:18:47 2016	1461179927	35	420	455	385
Wed Apr 20 15:22:45 2016	1461180165	35	420	455	384
Wed Apr 20 15:20:28 2016	1461180028	36	420	456	384
Wed Apr 20 15:18:58 2016	1461179938	36	420	456	381
Wed Apr 20 15:20:28 2016	1461180028	36	421	456	385
Wed Apr 20 15:20:03 2016	1461180003	36	421	456	385
Wed Apr 20 15:18:47 2016	1461179927	36	421	457	385
Wed Apr 20 15:19:10 2016	1461179950	35	422	457	385
Wed Apr 20 15:22:44 2016	1461180164	35	422	457	386
Wed Apr 20 15:20:28 2016	1461180028	36	422	457	386
Wed Apr 20 15:17:26 2016	1461179846	36	421	457	385
Wed Apr 20 15:27:23 2016	1461180443	35	422	457	387
Wed Apr 20 15:26:04 2016	1461180364	35	422	458	387
Wed Apr 20 15:20:16 2016	1461180016	36	422	458	386
Wed Apr 20 15:20:16 2016	1461180016	36	422	458	384
Wed Apr 20 15:20:28 2016	1461180028	35	423	458	387
Wed Apr 20 15:20:03 2016	1461180003	35	423	459	388
Wed Apr 20 15:20:16 2016	1461180016	35	423	459	388
Wed Apr 20 15:20:28 2016	1461180028	35	424	459	388
Wed Apr 20 15:26:04 2016	1461180364	35	424	459	389
Wed Apr 20 15:18:47 2016	1461179927	35	424	459	388
Wed Apr 20 15:22:02 2016	1461180122	35	425	460	389
Wed Apr 20 15:21:32 2016	1461180092	35	424	460	389
Wed Apr 20 15:20:16 2016	1461180016	35	425	460	389
Wed Apr 20 15:20:28 2016	1461180028	35	425	460	389
Wed Apr 20 15:18:59 2016	1461179939	35	425	460	389
Wed Apr 20 15:18:58 2016	1461179938	36	426	461	385
Wed Apr 20 15:18:47 2016	1461179927	36	426	462	390
Wed Apr 20 15:22:45 2016	1461180165	35	427	462	391
Wed Apr 20 15:21:48 2016	1461180108	36	426	462	391
Wed Apr 20 15:18:35 2016	1461179915	35	427	462	392
Wed Apr 20 15:18:59 2016	1461179939	36	426	463	391
Wed Apr 20 15:22:45 2016	1461180165	36	426	463	391
Wed Apr 20 15:18:35 2016	1461179915	35	427	463	392
Wed Apr 20 15:20:52 2016	1461180052	35	428	463	392
Wed Apr 20 15:22:45 2016	1461180165	36	427	463	391
Wed Apr 20 15:20:40 2016	1461180040	35	428	463	393
Wed Apr 20 15:20:40 2016	1461180040	36	428	464	392
Wed Apr 20 15:22:33 2016	1461180153	36	428	464	392
Wed Apr 20 15:21:32 2016	1461180092	35	429	464	393
Wed Apr 20 15:19:10 2016	1461179950	36	428	464	392
Wed Apr 20 15:22:01 2016	1461180121	35	429	464	393
