starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 20 15:27:33 2016	1461180453	36	107	143	71
Wed Apr 20 15:27:33 2016	1461180453	36	108	144	72
Wed Apr 20 15:27:33 2016	1461180453	36	109	145	73
Wed Apr 20 15:27:33 2016	1461180453	36	109	145	72
Wed Apr 20 15:27:33 2016	1461180453	36	111	147	75
Wed Apr 20 15:27:33 2016	1461180453	35	111	147	76
Wed Apr 20 15:27:33 2016	1461180453	36	111	147	75
Wed Apr 20 15:27:33 2016	1461180453	35	112	147	76
Wed Apr 20 15:27:33 2016	1461180453	36	112	147	76
Wed Apr 20 15:27:34 2016	1461180454	35	112	147	76
Wed Apr 20 15:27:33 2016	1461180453	35	112	147	76
Wed Apr 20 15:27:33 2016	1461180453	36	112	148	65
Wed Apr 20 15:27:34 2016	1461180454	36	116	151	80
Wed Apr 20 15:27:34 2016	1461180454	35	118	153	82
Wed Apr 20 15:27:34 2016	1461180454	36	117	153	81
Wed Apr 20 15:27:34 2016	1461180454	35	120	155	84
Wed Apr 20 15:27:34 2016	1461180454	37	124	161	87
Wed Apr 20 15:27:34 2016	1461180454	36	127	162	91
Wed Apr 20 15:27:34 2016	1461180454	35	131	166	95
Wed Apr 20 15:27:34 2016	1461180454	35	132	167	94
Wed Apr 20 15:27:33 2016	1461180453	36	132	167	96
Wed Apr 20 15:27:33 2016	1461180453	36	132	168	96
Wed Apr 20 15:27:34 2016	1461180454	35	134	169	98
Wed Apr 20 15:27:33 2016	1461180453	35	135	170	99
Wed Apr 20 15:27:33 2016	1461180453	35	135	171	100
Wed Apr 20 15:27:33 2016	1461180453	35	136	172	100
Wed Apr 20 15:27:33 2016	1461180453	35	137	172	101
Wed Apr 20 15:27:33 2016	1461180453	35	137	172	101
Wed Apr 20 15:27:33 2016	1461180453	36	137	173	101
Wed Apr 20 15:27:33 2016	1461180453	35	139	174	103
Wed Apr 20 15:27:33 2016	1461180453	35	139	174	103
Wed Apr 20 15:27:33 2016	1461180453	36	140	175	104
Wed Apr 20 15:27:33 2016	1461180453	37	139	176	103
Wed Apr 20 15:27:34 2016	1461180454	35	142	177	106
Wed Apr 20 15:27:34 2016	1461180454	35	142	177	107
Wed Apr 20 15:27:34 2016	1461180454	35	143	178	107
Wed Apr 20 15:27:34 2016	1461180454	36	156	192	120
Wed Apr 20 15:27:34 2016	1461180454	35	157	192	121
Wed Apr 20 15:27:34 2016	1461180454	35	163	199	128
Wed Apr 20 15:27:34 2016	1461180454	35	164	199	128
Wed Apr 20 15:27:34 2016	1461180454	37	164	201	129
Wed Apr 20 15:27:33 2016	1461180453	36	167	203	131
Wed Apr 20 15:27:34 2016	1461180454	35	168	204	133
Wed Apr 20 15:27:34 2016	1461180454	35	169	205	133
Wed Apr 20 15:11:19 2016	1461179479	36	170	206	135
Wed Apr 20 15:27:33 2016	1461180453	35	211	246	174
Wed Apr 20 15:27:33 2016	1461180453	36	237	272	201
Wed Apr 20 15:11:19 2016	1461179479	36	241	277	205
Wed Apr 20 15:27:33 2016	1461180453	36	282	318	246
Wed Apr 20 15:11:19 2016	1461179479	36	287	322	251
Wed Apr 20 15:27:33 2016	1461180453	36	311	347	275
Wed Apr 20 15:27:33 2016	1461180453	35	338	373	302
Wed Apr 20 15:17:26 2016	1461179846	35	386	422	351
Wed Apr 20 15:20:28 2016	1461180028	36	392	427	356
Wed Apr 20 15:20:28 2016	1461180028	35	394	429	358
Wed Apr 20 15:19:10 2016	1461179950	36	393	429	357
Wed Apr 20 15:18:36 2016	1461179916	35	394	430	358
Wed Apr 20 15:20:28 2016	1461180028	35	394	430	359
Wed Apr 20 15:17:26 2016	1461179846	36	395	431	359
Wed Apr 20 15:20:28 2016	1461180028	48	383	431	347
Wed Apr 20 15:18:35 2016	1461179915	36	396	432	360
Wed Apr 20 15:18:35 2016	1461179915	36	396	432	360
Wed Apr 20 15:17:26 2016	1461179846	36	397	432	361
Wed Apr 20 15:20:16 2016	1461180016	35	398	433	361
Wed Apr 20 15:20:28 2016	1461180028	36	398	434	363
Wed Apr 20 15:20:16 2016	1461180016	35	400	435	364
Wed Apr 20 15:26:04 2016	1461180364	35	400	435	364
Wed Apr 20 15:20:28 2016	1461180028	35	401	436	365
Wed Apr 20 15:19:10 2016	1461179950	39	397	436	359
Wed Apr 20 15:20:28 2016	1461180028	35	401	437	366
Wed Apr 20 15:18:36 2016	1461179916	35	402	437	364
Wed Apr 20 15:22:33 2016	1461180153	36	402	438	366
Wed Apr 20 15:17:26 2016	1461179846	35	403	438	367
Wed Apr 20 15:20:16 2016	1461180016	35	404	439	369
Wed Apr 20 15:18:35 2016	1461179915	35	404	439	366
Wed Apr 20 15:20:28 2016	1461180028	49	390	439	355
Wed Apr 20 15:20:03 2016	1461180003	36	404	440	368
Wed Apr 20 15:20:15 2016	1461180015	37	403	440	361
Wed Apr 20 15:20:16 2016	1461180016	35	405	440	369
Wed Apr 20 15:20:15 2016	1461180015	36	405	440	369
Wed Apr 20 15:19:10 2016	1461179950	35	405	441	369
Wed Apr 20 15:19:10 2016	1461179950	35	406	442	371
Wed Apr 20 15:17:26 2016	1461179846	35	406	442	370
Wed Apr 20 15:20:16 2016	1461180016	35	407	442	371
Wed Apr 20 15:18:58 2016	1461179938	35	407	442	370
Wed Apr 20 15:20:16 2016	1461180016	36	407	442	371
Wed Apr 20 15:17:26 2016	1461179846	35	407	442	372
Wed Apr 20 15:18:59 2016	1461179939	36	407	443	369
Wed Apr 20 15:18:59 2016	1461179939	39	405	443	369
Wed Apr 20 15:18:35 2016	1461179915	35	408	443	372
Wed Apr 20 15:20:16 2016	1461180016	35	408	443	372
Wed Apr 20 15:18:59 2016	1461179939	35	409	444	372
Wed Apr 20 15:20:28 2016	1461180028	36	408	444	372
Wed Apr 20 15:22:33 2016	1461180153	36	408	444	372
Wed Apr 20 15:18:35 2016	1461179915	36	409	444	372
Wed Apr 20 15:22:33 2016	1461180153	36	409	445	373
Wed Apr 20 15:18:35 2016	1461179915	36	408	445	371
Wed Apr 20 15:20:28 2016	1461180028	54	391	445	355
Wed Apr 20 15:22:33 2016	1461180153	36	410	445	374
Wed Apr 20 15:22:33 2016	1461180153	35	410	446	375
Wed Apr 20 15:18:36 2016	1461179916	35	411	446	375
Wed Apr 20 15:20:28 2016	1461180028	35	411	446	376
Wed Apr 20 15:18:59 2016	1461179939	36	410	446	373
Wed Apr 20 15:20:28 2016	1461180028	54	393	447	357
