starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 20 14:40:38 2016	1461177638	39	132	171	90
Wed Apr 20 14:40:38 2016	1461177638	39	269	309	233
Wed Apr 20 14:40:38 2016	1461177638	39	432	471	395
Wed Apr 20 14:44:44 2016	1461177884	36	753	789	717
Wed Apr 20 14:44:44 2016	1461177884	35	755	791	718
Wed Apr 20 14:44:44 2016	1461177884	35	768	804	732
Wed Apr 20 14:44:44 2016	1461177884	36	779	815	743
Wed Apr 20 14:44:44 2016	1461177884	36	784	820	748
Wed Apr 20 14:44:44 2016	1461177884	35	789	824	753
Wed Apr 20 14:44:44 2016	1461177884	36	794	830	758
Wed Apr 20 14:40:49 2016	1461177649	35	801	836	765
Wed Apr 20 14:40:50 2016	1461177650	35	801	837	765
Wed Apr 20 14:40:49 2016	1461177649	36	802	838	766
Wed Apr 20 14:40:50 2016	1461177650	35	806	841	769
Wed Apr 20 14:42:21 2016	1461177741	35	807	842	769
Wed Apr 20 14:40:49 2016	1461177649	36	808	844	772
Wed Apr 20 14:40:50 2016	1461177650	36	810	846	773
Wed Apr 20 14:42:22 2016	1461177742	35	815	851	779
Wed Apr 20 14:40:50 2016	1461177650	36	815	851	779
Wed Apr 20 14:42:21 2016	1461177741	35	817	852	781
Wed Apr 20 14:42:21 2016	1461177741	35	819	854	783
Wed Apr 20 14:40:50 2016	1461177650	36	822	858	786
Wed Apr 20 14:40:50 2016	1461177650	36	822	858	786
Wed Apr 20 14:42:21 2016	1461177741	35	823	858	787
Wed Apr 20 14:40:49 2016	1461177649	35	823	859	787
Wed Apr 20 14:40:49 2016	1461177649	35	827	863	791
Wed Apr 20 14:41:39 2016	1461177699	36	828	863	791
Wed Apr 20 14:41:39 2016	1461177699	35	831	866	795
Wed Apr 20 14:42:04 2016	1461177724	36	834	870	798
Wed Apr 20 14:42:21 2016	1461177741	36	837	872	800
Wed Apr 20 14:42:04 2016	1461177724	39	844	883	808
Wed Apr 20 14:42:04 2016	1461177724	36	847	883	811
Wed Apr 20 14:42:22 2016	1461177742	38	852	889	815
Wed Apr 20 14:42:04 2016	1461177724	35	856	892	820
Wed Apr 20 14:42:19 2016	1461177739	36	856	892	819
Wed Apr 20 14:44:19 2016	1461177859	35	858	893	822
Wed Apr 20 14:42:21 2016	1461177741	36	858	894	822
Wed Apr 20 14:40:49 2016	1461177649	36	858	894	821
Wed Apr 20 14:44:19 2016	1461177859	36	861	897	825
Wed Apr 20 14:42:21 2016	1461177741	35	861	897	824
Wed Apr 20 14:42:22 2016	1461177742	35	863	899	827
Wed Apr 20 14:44:19 2016	1461177859	35	864	899	828
Wed Apr 20 14:44:19 2016	1461177859	35	865	901	829
Wed Apr 20 14:44:05 2016	1461177845	35	865	901	829
Wed Apr 20 14:42:19 2016	1461177739	35	867	902	830
Wed Apr 20 14:44:19 2016	1461177859	36	867	902	830
Wed Apr 20 14:44:18 2016	1461177858	35	868	903	832
Wed Apr 20 14:44:19 2016	1461177859	35	868	903	832
Wed Apr 20 14:44:19 2016	1461177859	35	869	904	833
Wed Apr 20 14:44:05 2016	1461177845	36	870	906	834
Wed Apr 20 14:44:18 2016	1461177858	35	871	906	835
Wed Apr 20 14:44:19 2016	1461177859	35	872	907	836
Wed Apr 20 14:44:05 2016	1461177845	36	873	909	837
Wed Apr 20 14:44:05 2016	1461177845	35	874	910	838
Wed Apr 20 14:43:51 2016	1461177831	35	874	910	836
Wed Apr 20 14:42:21 2016	1461177741	36	874	911	838
Wed Apr 20 14:44:19 2016	1461177859	36	876	911	839
Wed Apr 20 14:44:19 2016	1461177859	35	877	912	840
Wed Apr 20 14:44:05 2016	1461177845	36	877	913	840
Wed Apr 20 14:44:19 2016	1461177859	36	878	914	842
Wed Apr 20 14:44:19 2016	1461177859	35	879	914	843
Wed Apr 20 14:43:50 2016	1461177830	35	881	917	845
Wed Apr 20 14:42:04 2016	1461177724	36	881	917	845
Wed Apr 20 14:44:19 2016	1461177859	36	881	917	845
Wed Apr 20 14:42:04 2016	1461177724	36	883	919	847
Wed Apr 20 14:44:05 2016	1461177845	36	884	919	847
Wed Apr 20 14:41:39 2016	1461177699	35	885	920	849
Wed Apr 20 14:44:05 2016	1461177845	35	885	921	849
Wed Apr 20 14:44:05 2016	1461177845	35	890	926	854
Wed Apr 20 14:44:06 2016	1461177846	35	893	929	857
Wed Apr 20 14:43:38 2016	1461177818	35	894	929	858
Wed Apr 20 14:43:38 2016	1461177818	35	894	930	858
Wed Apr 20 14:44:18 2016	1461177858	40	892	932	856
Wed Apr 20 14:44:18 2016	1461177858	36	896	932	860
Wed Apr 20 14:43:38 2016	1461177818	35	898	934	862
Wed Apr 20 14:42:19 2016	1461177739	36	899	935	862
Wed Apr 20 14:42:04 2016	1461177724	35	900	935	863
Wed Apr 20 14:42:19 2016	1461177739	35	900	935	864
Wed Apr 20 14:42:19 2016	1461177739	35	901	936	864
Wed Apr 20 14:42:04 2016	1461177724	36	901	936	865
Wed Apr 20 14:44:06 2016	1461177846	35	904	939	868
Wed Apr 20 14:42:05 2016	1461177725	35	905	940	869
Wed Apr 20 14:43:51 2016	1461177831	35	905	940	869
Wed Apr 20 14:43:51 2016	1461177831	36	906	941	869
Wed Apr 20 14:44:06 2016	1461177846	35	907	942	871
Wed Apr 20 14:43:51 2016	1461177831	35	907	943	871
Wed Apr 20 14:43:51 2016	1461177831	35	908	943	872
Wed Apr 20 14:42:04 2016	1461177724	35	909	944	873
Wed Apr 20 14:43:38 2016	1461177818	35	912	948	876
Wed Apr 20 14:44:06 2016	1461177846	35	912	948	876
Wed Apr 20 14:44:05 2016	1461177845	36	913	949	877
Wed Apr 20 14:44:06 2016	1461177846	36	913	949	877
Wed Apr 20 14:43:51 2016	1461177831	36	913	949	877
Wed Apr 20 14:44:06 2016	1461177846	36	913	949	877
Wed Apr 20 14:43:38 2016	1461177818	35	917	952	881
Wed Apr 20 14:44:06 2016	1461177846	36	917	953	881
Wed Apr 20 14:43:37 2016	1461177817	35	917	953	881
Wed Apr 20 14:40:50 2016	1461177650	35	918	953	881
Wed Apr 20 14:42:19 2016	1461177739	36	917	953	881
Wed Apr 20 14:44:20 2016	1461177860	36	919	955	883
Wed Apr 20 14:43:38 2016	1461177818	36	920	956	884
Wed Apr 20 14:44:06 2016	1461177846	35	922	958	887
Wed Apr 20 14:43:38 2016	1461177818	36	922	958	885
Wed Apr 20 14:41:51 2016	1461177711	36	925	961	889
Wed Apr 20 14:41:39 2016	1461177699	36	932	968	896
Wed Apr 20 14:42:21 2016	1461177741	36	933	968	897
Wed Apr 20 14:40:50 2016	1461177650	36	936	972	900
Wed Apr 20 14:41:53 2016	1461177713	35	938	974	903
Wed Apr 20 14:43:51 2016	1461177831	35	949	984	913
Wed Apr 20 14:41:51 2016	1461177711	35	950	986	914
Wed Apr 20 14:43:49 2016	1461177829	36	950	986	914
Wed Apr 20 14:44:17 2016	1461177857	36	951	986	915
Wed Apr 20 14:42:19 2016	1461177739	35	952	987	915
Wed Apr 20 14:43:51 2016	1461177831	35	953	989	917
Wed Apr 20 14:43:38 2016	1461177818	35	957	992	921
Wed Apr 20 14:44:17 2016	1461177857	36	959	995	923
Wed Apr 20 14:41:53 2016	1461177713	35	960	996	924
Wed Apr 20 14:42:05 2016	1461177725	36	961	997	923
Wed Apr 20 14:43:38 2016	1461177818	35	966	1001	930
Wed Apr 20 14:43:37 2016	1461177817	35	969	1004	933
Wed Apr 20 14:43:36 2016	1461177816	35	969	1005	933
Wed Apr 20 14:40:49 2016	1461177649	36	969	1005	932
Wed Apr 20 14:43:38 2016	1461177818	35	972	1007	935
Wed Apr 20 14:42:05 2016	1461177725	37	971	1008	934
Wed Apr 20 14:41:51 2016	1461177711	35	979	1014	942
Wed Apr 20 14:43:52 2016	1461177832	35	984	1019	948
Wed Apr 20 14:44:04 2016	1461177844	35	984	1020	948
Wed Apr 20 14:42:20 2016	1461177740	35	985	1021	949
Wed Apr 20 14:41:38 2016	1461177698	35	988	1023	952
Wed Apr 20 14:44:18 2016	1461177858	35	988	1024	952
Wed Apr 20 14:41:23 2016	1461177683	35	992	1027	956
Wed Apr 20 14:43:50 2016	1461177830	36	993	1028	957
Wed Apr 20 14:44:30 2016	1461177870	36	998	1034	962
Wed Apr 20 14:43:36 2016	1461177816	35	1003	1038	967
Wed Apr 20 14:43:50 2016	1461177830	36	1003	1039	967
Wed Apr 20 14:44:30 2016	1461177870	36	1003	1039	967
Wed Apr 20 14:40:50 2016	1461177650	35	1004	1039	968
Wed Apr 20 14:41:53 2016	1461177713	35	1004	1039	968
Wed Apr 20 14:43:39 2016	1461177819	36	1004	1039	967
Wed Apr 20 14:44:18 2016	1461177858	35	1005	1040	969
Wed Apr 20 14:43:39 2016	1461177819	36	1005	1041	969
Wed Apr 20 14:43:50 2016	1461177830	36	1006	1042	970
Wed Apr 20 14:43:50 2016	1461177830	35	1007	1042	970
Wed Apr 20 14:44:20 2016	1461177860	36	1006	1042	970
Wed Apr 20 14:43:38 2016	1461177818	35	1007	1042	971
Wed Apr 20 14:44:29 2016	1461177869	35	1008	1043	972
Wed Apr 20 14:44:17 2016	1461177857	36	1009	1044	973
Wed Apr 20 14:42:49 2016	1461177769	35	1009	1045	973
Wed Apr 20 14:41:23 2016	1461177683	36	1013	1049	977
Wed Apr 20 14:41:51 2016	1461177711	36	1014	1050	978
Wed Apr 20 14:44:30 2016	1461177870	35	1018	1053	982
