starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 15:27:20 2016	1464362840	37	51	87	51
Fri May 27 15:29:02 2016	1464362942	36	51	87	51
Fri May 27 15:29:24 2016	1464362964	37	51	87	50
Fri May 27 15:28:18 2016	1464362898	37	51	88	51
Fri May 27 15:25:00 2016	1464362700	37	51	88	51
Fri May 27 15:29:01 2016	1464362941	37	51	88	51
Fri May 27 15:28:57 2016	1464362937	36	51	88	51
Fri May 27 15:28:18 2016	1464362898	36	51	88	51
Fri May 27 15:25:15 2016	1464362715	36	51	88	51
Fri May 27 15:27:21 2016	1464362841	37	51	88	51
Fri May 27 15:29:38 2016	1464362978	37	51	88	51
Fri May 27 15:28:42 2016	1464362922	37	51	88	51
Fri May 27 15:24:37 2016	1464362677	37	51	88	51
Fri May 27 15:28:19 2016	1464362899	37	51	88	51
Fri May 27 15:27:37 2016	1464362857	37	51	88	51
Fri May 27 15:28:42 2016	1464362922	37	51	88	51
Fri May 27 15:28:20 2016	1464362900	36	51	88	51
Fri May 27 15:29:00 2016	1464362940	37	51	88	51
Fri May 27 15:28:42 2016	1464362922	36	51	88	51
Fri May 27 15:28:58 2016	1464362938	37	51	88	51
Fri May 27 15:29:21 2016	1464362961	37	51	88	51
Fri May 27 15:27:35 2016	1464362855	36	52	88	51
Fri May 27 15:29:23 2016	1464362963	37	51	88	51
Fri May 27 15:27:22 2016	1464362842	36	52	88	51
Fri May 27 15:24:37 2016	1464362677	37	51	88	51
Fri May 27 15:29:39 2016	1464362979	37	51	88	51
Fri May 27 15:25:15 2016	1464362715	37	51	88	51
Fri May 27 15:27:38 2016	1464362858	36	52	88	51
Fri May 27 15:26:35 2016	1464362795	36	52	88	52
Fri May 27 15:28:18 2016	1464362898	36	52	88	52
Fri May 27 15:28:18 2016	1464362898	37	51	88	51
Fri May 27 15:28:18 2016	1464362898	36	52	88	52
Fri May 27 15:26:40 2016	1464362800	37	52	88	51
Fri May 27 15:28:21 2016	1464362901	36	52	88	52
Fri May 27 15:25:16 2016	1464362716	37	51	88	51
Fri May 27 15:28:19 2016	1464362899	37	52	88	51
Fri May 27 15:27:00 2016	1464362820	37	51	88	51
Fri May 27 15:27:16 2016	1464362836	37	52	88	51
Fri May 27 15:27:17 2016	1464362837	37	52	88	51
Fri May 27 15:25:38 2016	1464362738	37	52	88	51
Fri May 27 15:27:39 2016	1464362859	37	52	88	52
Fri May 27 15:29:03 2016	1464362943	37	52	88	51
Fri May 27 15:27:38 2016	1464362858	37	52	88	51
Fri May 27 15:27:22 2016	1464362842	37	52	88	51
Fri May 27 15:25:40 2016	1464362740	37	52	88	52
Fri May 27 15:26:20 2016	1464362780	37	52	88	52
Fri May 27 15:29:01 2016	1464362941	37	52	88	51
Fri May 27 15:28:59 2016	1464362939	37	52	88	52
Fri May 27 15:28:18 2016	1464362898	36	52	88	52
Fri May 27 15:24:37 2016	1464362677	37	52	88	52
Fri May 27 15:25:38 2016	1464362738	37	52	88	51
Fri May 27 15:26:59 2016	1464362819	36	52	88	52
Fri May 27 15:26:55 2016	1464362815	37	52	88	52
Fri May 27 15:24:18 2016	1464362658	37	52	88	51
Fri May 27 15:29:43 2016	1464362983	37	52	88	51
Fri May 27 15:27:56 2016	1464362876	37	52	88	52
Fri May 27 15:25:17 2016	1464362717	37	52	88	52
Fri May 27 15:27:38 2016	1464362858	37	52	88	52
Fri May 27 15:25:16 2016	1464362716	37	52	88	51
Fri May 27 15:28:01 2016	1464362881	37	52	88	52
Fri May 27 15:25:16 2016	1464362716	37	52	88	51
Fri May 27 15:29:01 2016	1464362941	37	52	88	51
Fri May 27 15:29:20 2016	1464362960	37	52	88	51
Fri May 27 15:29:01 2016	1464362941	37	52	88	52
Fri May 27 15:28:20 2016	1464362900	37	52	88	52
Fri May 27 15:24:38 2016	1464362678	37	52	88	52
Fri May 27 15:29:00 2016	1464362940	37	52	88	52
Fri May 27 15:29:45 2016	1464362985	37	52	88	52
Fri May 27 15:29:02 2016	1464362942	36	52	88	52
Fri May 27 15:27:56 2016	1464362876	37	52	88	51
Fri May 27 15:25:20 2016	1464362720	37	52	88	52
Fri May 27 15:27:59 2016	1464362879	37	52	88	52
Fri May 27 15:24:20 2016	1464362660	37	52	88	52
Fri May 27 15:24:38 2016	1464362678	37	52	88	52
Fri May 27 15:27:16 2016	1464362836	36	52	89	52
Fri May 27 15:27:36 2016	1464362856	37	52	89	52
Fri May 27 15:29:01 2016	1464362941	36	52	89	52
Fri May 27 15:25:00 2016	1464362700	37	52	89	51
Fri May 27 15:29:20 2016	1464362960	37	52	89	52
Fri May 27 15:29:01 2016	1464362941	37	52	89	52
Fri May 27 15:24:17 2016	1464362657	37	52	89	52
Fri May 27 15:24:58 2016	1464362698	37	52	89	52
Fri May 27 15:27:39 2016	1464362859	37	52	89	52
Fri May 27 15:24:58 2016	1464362698	37	52	89	52
Fri May 27 15:28:43 2016	1464362923	37	52	89	52
Fri May 27 15:24:18 2016	1464362658	37	52	89	52
Fri May 27 15:28:57 2016	1464362937	37	52	89	52
Fri May 27 15:25:59 2016	1464362759	36	52	89	52
Fri May 27 15:27:38 2016	1464362858	37	52	89	52
Fri May 27 15:24:18 2016	1464362658	37	52	89	52
Fri May 27 15:29:44 2016	1464362984	37	52	89	52
Fri May 27 15:25:38 2016	1464362738	37	52	89	52
Fri May 27 15:29:01 2016	1464362941	37	52	89	52
Fri May 27 15:27:21 2016	1464362841	37	52	89	52
Fri May 27 15:28:38 2016	1464362918	37	52	89	52
Fri May 27 15:27:38 2016	1464362858	37	52	89	52
Fri May 27 15:26:17 2016	1464362777	37	52	89	52
Fri May 27 15:29:20 2016	1464362960	37	52	89	52
Fri May 27 15:27:18 2016	1464362838	37	52	89	52
Fri May 27 15:28:20 2016	1464362900	37	52	89	51
Fri May 27 15:24:18 2016	1464362658	36	52	89	52
Fri May 27 15:24:58 2016	1464362698	37	52	89	52
Fri May 27 15:27:00 2016	1464362820	37	52	89	52
Fri May 27 15:24:18 2016	1464362658	37	52	89	52
Fri May 27 15:28:40 2016	1464362920	37	52	89	52
Fri May 27 15:25:18 2016	1464362718	37	52	89	52
Fri May 27 15:28:59 2016	1464362939	36	52	89	52
Fri May 27 15:29:42 2016	1464362982	37	52	89	52
Fri May 27 15:26:00 2016	1464362760	37	52	89	51
Fri May 27 15:27:16 2016	1464362836	37	52	89	51
Fri May 27 15:28:19 2016	1464362899	37	52	89	52
Fri May 27 15:28:21 2016	1464362901	37	52	89	52
Fri May 27 15:29:37 2016	1464362977	37	52	89	52
Fri May 27 15:29:45 2016	1464362985	37	52	89	52
Fri May 27 15:27:56 2016	1464362876	37	52	89	52
Fri May 27 15:25:39 2016	1464362739	37	52	89	52
Fri May 27 15:29:01 2016	1464362941	37	52	89	52
Fri May 27 15:29:39 2016	1464362979	37	52	89	52
Fri May 27 15:28:41 2016	1464362921	37	52	89	52
Fri May 27 15:28:38 2016	1464362918	37	52	89	52
Fri May 27 15:28:37 2016	1464362917	37	52	89	51
Fri May 27 15:28:36 2016	1464362916	37	52	89	52
Fri May 27 15:24:36 2016	1464362676	37	52	89	52
Fri May 27 15:29:01 2016	1464362941	37	52	89	52
Fri May 27 15:28:19 2016	1464362899	36	52	89	52
Fri May 27 15:24:58 2016	1464362698	36	53	89	52
Fri May 27 15:27:39 2016	1464362859	37	52	89	52
Fri May 27 15:25:00 2016	1464362700	36	53	89	52
Fri May 27 15:24:58 2016	1464362698	37	52	89	52
Fri May 27 15:27:20 2016	1464362840	37	52	89	52
Fri May 27 15:24:38 2016	1464362678	37	52	89	52
Fri May 27 15:24:38 2016	1464362678	37	52	89	52
Fri May 27 15:28:20 2016	1464362900	37	52	89	52
Fri May 27 15:26:00 2016	1464362760	37	52	89	52
Fri May 27 15:25:57 2016	1464362757	37	52	89	52
Fri May 27 15:28:37 2016	1464362917	37	52	89	52
Fri May 27 15:25:19 2016	1464362719	37	52	89	52
Fri May 27 15:25:16 2016	1464362716	37	52	89	52
Fri May 27 15:24:18 2016	1464362658	37	52	89	52
Fri May 27 15:29:23 2016	1464362963	37	52	89	52
Fri May 27 15:24:18 2016	1464362658	36	53	89	52
Fri May 27 15:27:17 2016	1464362837	37	52	89	52
Fri May 27 15:24:17 2016	1464362657	37	52	89	52
Fri May 27 15:25:37 2016	1464362737	36	53	89	52
Fri May 27 15:24:35 2016	1464362675	37	52	89	52
Fri May 27 15:27:00 2016	1464362820	37	52	89	52
Fri May 27 15:27:21 2016	1464362841	37	53	89	52
Fri May 27 15:25:14 2016	1464362714	37	52	89	52
Fri May 27 15:26:19 2016	1464362779	37	52	89	52
Fri May 27 15:24:37 2016	1464362677	36	53	89	52
Fri May 27 15:26:38 2016	1464362798	37	52	89	52
Fri May 27 15:29:45 2016	1464362985	37	52	89	52
Fri May 27 15:24:55 2016	1464362695	37	52	89	52
Fri May 27 15:25:14 2016	1464362714	36	53	89	52
Fri May 27 15:28:21 2016	1464362901	36	53	89	52
Fri May 27 15:29:20 2016	1464362960	37	53	89	52
Fri May 27 15:25:17 2016	1464362717	37	52	89	52
Fri May 27 15:29:41 2016	1464362981	36	53	89	52
Fri May 27 15:28:20 2016	1464362900	37	52	89	52
Fri May 27 15:28:21 2016	1464362901	36	53	89	53
Fri May 27 15:27:21 2016	1464362841	37	52	89	52
Fri May 27 15:28:41 2016	1464362921	37	52	89	52
Fri May 27 15:24:18 2016	1464362658	37	52	89	52
Fri May 27 15:27:22 2016	1464362842	37	52	89	52
Fri May 27 15:27:20 2016	1464362840	37	53	89	52
Fri May 27 15:28:42 2016	1464362922	38	52	89	51
Fri May 27 15:28:19 2016	1464362899	36	53	89	53
Fri May 27 15:25:16 2016	1464362716	36	53	89	52
Fri May 27 15:29:01 2016	1464362941	37	53	89	52
Fri May 27 15:24:18 2016	1464362658	37	53	89	52
Fri May 27 15:25:37 2016	1464362737	37	52	89	52
Fri May 27 15:27:00 2016	1464362820	37	53	89	52
Fri May 27 15:29:01 2016	1464362941	37	52	89	52
Fri May 27 15:24:34 2016	1464362674	37	53	89	52
Fri May 27 15:29:02 2016	1464362942	37	52	89	52
Fri May 27 15:26:19 2016	1464362779	37	52	89	52
Fri May 27 15:28:22 2016	1464362902	37	52	89	52
Fri May 27 15:29:22 2016	1464362962	37	52	89	52
Fri May 27 15:27:00 2016	1464362820	37	53	89	53
Fri May 27 15:29:44 2016	1464362984	37	52	89	52
Fri May 27 15:29:02 2016	1464362942	37	52	89	52
