starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 15:30:55 2016	1464363055	37	87	124	50
Fri May 27 15:29:45 2016	1464362985	36	87	124	51
Fri May 27 15:27:00 2016	1464362820	36	87	124	51
Fri May 27 15:24:38 2016	1464362678	37	87	124	51
Fri May 27 15:30:54 2016	1464363054	36	88	124	51
Fri May 27 15:29:20 2016	1464362960	37	87	124	51
Fri May 27 15:28:18 2016	1464362898	36	88	124	51
Fri May 27 15:30:09 2016	1464363009	37	87	124	51
Fri May 27 15:28:42 2016	1464362922	37	88	124	51
Fri May 27 15:30:54 2016	1464363054	36	88	124	52
Fri May 27 15:30:24 2016	1464363024	37	88	125	52
Fri May 27 15:30:56 2016	1464363056	37	88	125	52
Fri May 27 15:28:19 2016	1464362899	37	88	125	51
Fri May 27 15:30:55 2016	1464363055	37	88	125	52
Fri May 27 15:30:54 2016	1464363054	37	88	125	52
Fri May 27 15:27:57 2016	1464362877	37	88	125	52
Fri May 27 15:27:02 2016	1464362822	37	88	125	52
Fri May 27 15:30:10 2016	1464363010	36	88	125	52
Fri May 27 15:31:19 2016	1464363079	37	88	125	52
Fri May 27 15:24:59 2016	1464362699	37	88	125	52
Fri May 27 15:24:57 2016	1464362697	37	88	125	52
Fri May 27 15:30:26 2016	1464363026	37	88	125	52
Fri May 27 15:31:22 2016	1464363082	37	88	125	52
Fri May 27 15:24:37 2016	1464362677	36	88	125	52
Fri May 27 15:30:59 2016	1464363059	36	88	125	52
Fri May 27 15:27:16 2016	1464362836	37	88	125	52
Fri May 27 15:29:00 2016	1464362940	37	88	125	52
Fri May 27 15:30:05 2016	1464363005	37	88	125	51
Fri May 27 15:28:41 2016	1464362921	37	88	125	52
Fri May 27 15:30:54 2016	1464363054	37	88	125	52
Fri May 27 15:30:58 2016	1464363058	37	88	125	52
Fri May 27 15:30:56 2016	1464363056	37	88	125	52
Fri May 27 15:27:39 2016	1464362859	37	88	125	52
Fri May 27 15:31:15 2016	1464363075	37	88	125	52
Fri May 27 15:24:59 2016	1464362699	36	89	125	52
Fri May 27 15:29:01 2016	1464362941	36	89	125	52
Fri May 27 15:25:00 2016	1464362700	37	89	125	52
Fri May 27 15:30:00 2016	1464363000	36	89	125	52
Fri May 27 15:28:18 2016	1464362898	36	89	125	52
Fri May 27 15:28:18 2016	1464362898	36	89	125	52
Fri May 27 15:30:55 2016	1464363055	37	88	125	52
Fri May 27 15:25:18 2016	1464362718	37	88	125	52
Fri May 27 15:29:59 2016	1464362999	36	89	125	52
Fri May 27 15:30:52 2016	1464363052	37	88	125	52
Fri May 27 15:30:00 2016	1464363000	37	88	125	52
Fri May 27 15:29:00 2016	1464362940	36	89	125	53
Fri May 27 15:30:53 2016	1464363053	37	88	125	52
Fri May 27 15:29:21 2016	1464362961	36	89	125	52
Fri May 27 15:31:12 2016	1464363072	37	89	125	52
Fri May 27 15:30:55 2016	1464363055	37	88	125	52
Fri May 27 15:30:56 2016	1464363056	37	88	125	52
Fri May 27 15:27:39 2016	1464362859	37	88	125	52
Fri May 27 15:30:23 2016	1464363023	37	89	125	52
Fri May 27 15:30:32 2016	1464363032	37	88	125	52
Fri May 27 15:27:39 2016	1464362859	37	88	125	52
Fri May 27 15:27:16 2016	1464362836	37	89	125	52
Fri May 27 15:30:23 2016	1464363023	37	89	125	52
Fri May 27 15:30:54 2016	1464363054	37	89	125	52
Fri May 27 15:28:39 2016	1464362919	37	88	125	52
Fri May 27 15:27:56 2016	1464362876	37	89	125	52
Fri May 27 15:30:01 2016	1464363001	36	89	125	53
Fri May 27 15:27:40 2016	1464362860	37	88	125	52
Fri May 27 15:30:59 2016	1464363059	36	89	125	52
Fri May 27 15:28:17 2016	1464362897	37	89	125	52
Fri May 27 15:30:37 2016	1464363037	36	89	125	52
Fri May 27 15:30:52 2016	1464363052	37	88	125	52
Fri May 27 15:30:54 2016	1464363054	36	89	125	53
Fri May 27 15:27:00 2016	1464362820	37	89	125	52
Fri May 27 15:24:14 2016	1464362654	36	89	125	52
Fri May 27 15:30:57 2016	1464363057	37	89	125	52
Fri May 27 15:24:57 2016	1464362697	37	89	125	52
Fri May 27 15:30:30 2016	1464363030	36	89	125	53
Fri May 27 15:30:52 2016	1464363052	36	89	125	53
Fri May 27 15:30:49 2016	1464363049	37	89	125	52
Fri May 27 15:27:37 2016	1464362857	37	89	125	52
Fri May 27 15:27:39 2016	1464362859	37	89	125	52
Fri May 27 15:25:20 2016	1464362720	37	89	125	53
Fri May 27 15:31:14 2016	1464363074	36	89	125	53
Fri May 27 15:30:11 2016	1464363011	37	89	125	53
Fri May 27 15:30:56 2016	1464363056	37	89	125	53
Fri May 27 15:24:20 2016	1464362660	36	89	125	53
Fri May 27 15:30:57 2016	1464363057	37	89	125	52
Fri May 27 15:26:58 2016	1464362818	37	89	125	52
Fri May 27 15:30:54 2016	1464363054	37	89	125	53
Fri May 27 15:29:59 2016	1464362999	37	89	126	53
Fri May 27 15:30:00 2016	1464363000	37	89	126	53
Fri May 27 15:30:50 2016	1464363050	36	89	126	53
Fri May 27 15:30:54 2016	1464363054	37	89	126	52
Fri May 27 15:30:50 2016	1464363050	36	89	126	53
Fri May 27 15:29:38 2016	1464362978	37	89	126	53
Fri May 27 15:30:32 2016	1464363032	37	89	126	52
Fri May 27 15:30:05 2016	1464363005	37	89	126	53
Fri May 27 15:25:00 2016	1464362700	37	89	126	52
Fri May 27 15:30:58 2016	1464363058	37	89	126	52
Fri May 27 15:27:20 2016	1464362840	37	89	126	53
Fri May 27 15:29:01 2016	1464362941	37	89	126	53
Fri May 27 15:24:39 2016	1464362679	37	89	126	52
Fri May 27 15:29:39 2016	1464362979	37	89	126	53
Fri May 27 15:27:01 2016	1464362821	37	89	126	52
Fri May 27 15:30:54 2016	1464363054	37	89	126	52
Fri May 27 15:24:36 2016	1464362676	37	89	126	53
Fri May 27 15:25:18 2016	1464362718	36	89	126	53
Fri May 27 15:29:59 2016	1464362999	36	89	126	53
Fri May 27 15:30:54 2016	1464363054	37	89	126	53
Fri May 27 15:27:57 2016	1464362877	37	89	126	53
Fri May 27 15:30:10 2016	1464363010	36	89	126	53
Fri May 27 15:27:22 2016	1464362842	36	89	126	53
Fri May 27 15:27:38 2016	1464362858	37	89	126	52
Fri May 27 15:30:01 2016	1464363001	37	89	126	52
Fri May 27 15:30:54 2016	1464363054	37	89	126	53
Fri May 27 15:30:31 2016	1464363031	37	89	126	52
Fri May 27 15:28:17 2016	1464362897	37	89	126	53
Fri May 27 15:25:39 2016	1464362739	37	89	126	53
Fri May 27 15:30:55 2016	1464363055	37	89	126	52
Fri May 27 15:30:35 2016	1464363035	37	89	126	53
Fri May 27 15:31:00 2016	1464363060	36	89	126	53
Fri May 27 15:28:02 2016	1464362882	37	89	126	53
Fri May 27 15:24:55 2016	1464362695	37	89	126	53
Fri May 27 15:25:38 2016	1464362738	37	89	126	53
Fri May 27 15:30:55 2016	1464363055	37	89	126	53
Fri May 27 15:30:53 2016	1464363053	37	89	126	53
Fri May 27 15:25:19 2016	1464362719	37	89	126	53
Fri May 27 15:27:20 2016	1464362840	37	89	126	52
Fri May 27 15:30:48 2016	1464363048	37	89	126	53
Fri May 27 15:29:41 2016	1464362981	37	89	126	52
Fri May 27 15:30:55 2016	1464363055	36	89	126	53
Fri May 27 15:29:38 2016	1464362978	37	89	126	53
Fri May 27 15:24:17 2016	1464362657	37	89	126	53
Fri May 27 15:26:39 2016	1464362799	37	89	126	53
Fri May 27 15:29:59 2016	1464362999	37	89	126	53
Fri May 27 15:28:37 2016	1464362917	37	89	126	52
Fri May 27 15:29:59 2016	1464362999	37	89	126	52
Fri May 27 15:30:57 2016	1464363057	37	89	126	53
Fri May 27 15:28:41 2016	1464362921	37	89	126	52
Fri May 27 15:24:35 2016	1464362675	37	89	126	52
Fri May 27 15:29:59 2016	1464362999	37	89	126	53
Fri May 27 15:30:55 2016	1464363055	36	89	126	53
Fri May 27 15:30:54 2016	1464363054	37	89	126	53
Fri May 27 15:30:58 2016	1464363058	37	89	126	53
Fri May 27 15:30:35 2016	1464363035	37	89	126	53
Fri May 27 15:27:39 2016	1464362859	37	89	126	53
Fri May 27 15:24:56 2016	1464362696	37	89	126	53
Fri May 27 15:30:36 2016	1464363036	37	89	126	53
Fri May 27 15:27:38 2016	1464362858	37	89	126	52
Fri May 27 15:25:15 2016	1464362715	37	89	126	53
Fri May 27 15:25:16 2016	1464362716	36	89	126	53
Fri May 27 15:31:21 2016	1464363081	37	89	126	53
Fri May 27 15:25:39 2016	1464362739	37	89	126	53
Fri May 27 15:26:59 2016	1464362819	37	89	126	53
Fri May 27 15:28:41 2016	1464362921	36	89	126	53
Fri May 27 15:25:18 2016	1464362718	37	89	126	53
Fri May 27 15:30:55 2016	1464363055	37	89	126	53
Fri May 27 15:30:10 2016	1464363010	37	89	126	53
Fri May 27 15:25:18 2016	1464362718	36	89	126	53
Fri May 27 15:30:53 2016	1464363053	37	89	126	53
Fri May 27 15:30:04 2016	1464363004	37	89	126	52
Fri May 27 15:24:38 2016	1464362678	37	89	126	53
