starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 15:39:10 2016	1464363550	37	87	124	51
Fri May 27 15:38:30 2016	1464363510	36	88	124	51
Fri May 27 15:35:05 2016	1464363305	37	88	124	51
Fri May 27 15:34:24 2016	1464363264	37	88	124	51
Fri May 27 15:39:09 2016	1464363549	37	88	124	52
Fri May 27 15:35:24 2016	1464363324	37	88	125	51
Fri May 27 15:42:34 2016	1464363754	37	88	125	52
Fri May 27 15:35:08 2016	1464363308	36	88	125	52
Fri May 27 15:35:05 2016	1464363305	37	88	125	52
Fri May 27 15:38:29 2016	1464363509	37	88	125	52
Fri May 27 15:39:09 2016	1464363549	36	88	125	52
Fri May 27 15:35:08 2016	1464363308	37	88	125	52
Fri May 27 15:41:50 2016	1464363710	37	88	125	52
Fri May 27 15:39:13 2016	1464363553	37	88	125	52
Fri May 27 15:35:28 2016	1464363328	37	88	125	52
Fri May 27 15:39:11 2016	1464363551	36	88	125	52
Fri May 27 15:36:50 2016	1464363410	37	88	125	52
Fri May 27 15:37:52 2016	1464363472	37	88	125	52
Fri May 27 15:41:48 2016	1464363708	37	88	125	52
Fri May 27 15:38:50 2016	1464363530	37	88	125	52
Fri May 27 15:35:03 2016	1464363303	37	88	125	52
Fri May 27 15:35:09 2016	1464363309	37	88	125	52
Fri May 27 15:38:09 2016	1464363489	37	88	125	52
Fri May 27 15:37:47 2016	1464363467	36	88	125	52
Fri May 27 15:38:13 2016	1464363493	37	88	125	52
Fri May 27 15:35:47 2016	1464363347	36	89	125	52
Fri May 27 15:38:50 2016	1464363530	37	88	125	52
Fri May 27 15:41:48 2016	1464363708	37	88	125	52
Fri May 27 15:34:27 2016	1464363267	37	88	125	52
Fri May 27 15:41:50 2016	1464363710	37	89	125	52
Fri May 27 15:42:34 2016	1464363754	37	89	125	52
Fri May 27 15:34:24 2016	1464363264	36	89	125	52
Fri May 27 15:34:25 2016	1464363265	37	89	125	52
Fri May 27 15:35:47 2016	1464363347	37	88	125	52
Fri May 27 15:36:26 2016	1464363386	36	89	125	52
Fri May 27 15:36:47 2016	1464363407	37	88	125	52
Fri May 27 15:38:33 2016	1464363513	37	89	125	52
Fri May 27 15:37:12 2016	1464363432	37	88	125	52
Fri May 27 15:36:26 2016	1464363386	37	88	125	52
Fri May 27 15:42:08 2016	1464363728	38	88	125	51
Fri May 27 15:34:24 2016	1464363264	37	88	125	52
Fri May 27 15:42:14 2016	1464363734	37	89	125	52
Fri May 27 15:38:29 2016	1464363509	37	89	125	52
Fri May 27 15:42:16 2016	1464363736	36	89	125	52
Fri May 27 15:35:24 2016	1464363324	37	89	125	52
Fri May 27 15:34:24 2016	1464363264	37	89	125	52
Fri May 27 15:39:13 2016	1464363553	37	89	125	52
Fri May 27 15:38:09 2016	1464363489	37	89	125	52
Fri May 27 15:38:07 2016	1464363487	37	88	125	52
Fri May 27 15:35:08 2016	1464363308	37	88	125	52
Fri May 27 15:39:11 2016	1464363551	36	89	125	52
Fri May 27 15:35:25 2016	1464363325	37	89	125	52
Fri May 27 15:42:17 2016	1464363737	37	89	125	52
Fri May 27 15:38:10 2016	1464363490	37	89	125	52
Fri May 27 15:35:03 2016	1464363303	37	89	125	52
Fri May 27 15:35:06 2016	1464363306	36	89	125	52
Fri May 27 15:34:22 2016	1464363262	37	89	125	52
Fri May 27 15:37:51 2016	1464363471	37	89	125	52
Fri May 27 15:35:10 2016	1464363310	37	89	125	53
Fri May 27 15:38:31 2016	1464363511	37	89	125	52
Fri May 27 15:41:50 2016	1464363710	37	89	125	52
Fri May 27 15:34:27 2016	1464363267	37	89	125	52
Fri May 27 15:35:05 2016	1464363305	37	89	125	52
Fri May 27 15:35:09 2016	1464363309	36	89	125	53
Fri May 27 15:34:27 2016	1464363267	37	89	125	53
Fri May 27 15:39:11 2016	1464363551	36	89	125	53
Fri May 27 15:38:49 2016	1464363529	37	89	125	52
Fri May 27 15:42:15 2016	1464363735	37	88	125	52
Fri May 27 15:41:50 2016	1464363710	37	89	125	52
Fri May 27 15:41:42 2016	1464363702	37	89	125	53
Fri May 27 15:41:50 2016	1464363710	37	88	125	52
Fri May 27 15:36:27 2016	1464363387	37	89	125	53
Fri May 27 15:35:48 2016	1464363348	36	89	125	53
Fri May 27 15:38:29 2016	1464363509	36	89	125	53
Fri May 27 15:39:10 2016	1464363550	37	89	125	52
Fri May 27 15:39:10 2016	1464363550	36	89	125	53
Fri May 27 15:38:32 2016	1464363512	37	89	126	53
Fri May 27 15:36:45 2016	1464363405	37	89	126	52
Fri May 27 15:38:31 2016	1464363511	36	89	126	53
Fri May 27 15:39:10 2016	1464363550	37	89	126	52
Fri May 27 15:42:34 2016	1464363754	37	89	126	52
Fri May 27 15:37:50 2016	1464363470	37	89	126	53
Fri May 27 15:38:14 2016	1464363494	36	89	126	53
Fri May 27 15:38:11 2016	1464363491	37	89	126	52
Fri May 27 15:38:11 2016	1464363491	37	89	126	52
Fri May 27 15:35:08 2016	1464363308	37	89	126	52
Fri May 27 15:37:30 2016	1464363450	37	89	126	53
Fri May 27 15:41:50 2016	1464363710	36	89	126	53
Fri May 27 15:36:06 2016	1464363366	37	89	126	53
Fri May 27 15:38:11 2016	1464363491	37	89	126	53
Fri May 27 15:35:07 2016	1464363307	37	89	126	53
Fri May 27 15:36:11 2016	1464363371	37	89	126	52
Fri May 27 15:38:34 2016	1464363514	37	89	126	53
Fri May 27 15:36:48 2016	1464363408	37	89	126	53
Fri May 27 15:36:49 2016	1464363409	37	89	126	52
Fri May 27 15:34:23 2016	1464363263	37	89	126	52
Fri May 27 15:41:51 2016	1464363711	37	89	126	53
Fri May 27 15:34:27 2016	1464363267	37	89	126	52
Fri May 27 15:38:31 2016	1464363511	37	89	126	52
Fri May 27 15:35:10 2016	1464363310	37	89	126	53
Fri May 27 15:42:31 2016	1464363751	36	89	126	53
Fri May 27 15:34:25 2016	1464363265	36	89	126	53
Fri May 27 15:38:11 2016	1464363491	37	89	126	53
Fri May 27 15:36:49 2016	1464363409	37	89	126	52
Fri May 27 15:36:48 2016	1464363408	37	89	126	53
Fri May 27 15:34:24 2016	1464363264	37	89	126	53
Fri May 27 15:38:11 2016	1464363491	36	89	126	53
Fri May 27 15:35:23 2016	1464363323	37	89	126	53
Fri May 27 15:34:21 2016	1464363261	37	89	126	53
Fri May 27 15:42:34 2016	1464363754	37	89	126	53
Fri May 27 15:36:48 2016	1464363408	36	89	126	53
Fri May 27 15:42:15 2016	1464363735	37	89	126	53
Fri May 27 15:41:48 2016	1464363708	37	89	126	53
Fri May 27 15:42:31 2016	1464363751	37	89	126	53
Fri May 27 15:35:49 2016	1464363349	37	89	126	52
Fri May 27 15:35:48 2016	1464363348	37	89	126	53
Fri May 27 15:36:10 2016	1464363370	37	89	126	53
Fri May 27 15:35:27 2016	1464363327	36	89	126	53
Fri May 27 15:34:44 2016	1464363284	37	89	126	53
Fri May 27 15:34:44 2016	1464363284	37	89	126	53
Fri May 27 15:42:34 2016	1464363754	37	89	126	52
Fri May 27 15:38:33 2016	1464363513	37	89	126	53
Fri May 27 15:34:24 2016	1464363264	37	89	126	52
Fri May 27 15:41:49 2016	1464363709	37	89	126	53
Fri May 27 15:35:46 2016	1464363346	37	89	126	53
Fri May 27 15:39:10 2016	1464363550	37	89	126	53
Fri May 27 15:38:32 2016	1464363512	37	89	126	53
Fri May 27 15:35:48 2016	1464363348	37	89	126	53
Fri May 27 15:38:34 2016	1464363514	36	89	126	53
Fri May 27 15:34:21 2016	1464363261	37	89	126	53
Fri May 27 15:41:47 2016	1464363707	37	89	126	53
Fri May 27 15:38:09 2016	1464363489	37	89	126	53
Fri May 27 15:38:52 2016	1464363532	37	89	126	53
Fri May 27 15:42:31 2016	1464363751	37	89	126	53
Fri May 27 15:42:15 2016	1464363735	37	89	126	53
Fri May 27 15:42:34 2016	1464363754	37	89	126	53
Fri May 27 15:39:10 2016	1464363550	37	89	126	53
Fri May 27 15:38:30 2016	1464363510	37	89	126	53
Fri May 27 15:34:47 2016	1464363287	37	89	126	53
Fri May 27 15:35:27 2016	1464363327	37	89	126	53
Fri May 27 15:35:03 2016	1464363303	36	90	126	53
Fri May 27 15:35:23 2016	1464363323	37	89	126	53
Fri May 27 15:35:48 2016	1464363348	37	89	126	53
Fri May 27 15:39:12 2016	1464363552	37	89	126	53
Fri May 27 15:41:43 2016	1464363703	37	89	126	53
Fri May 27 15:34:25 2016	1464363265	37	89	126	53
Fri May 27 15:34:25 2016	1464363265	37	89	126	52
Fri May 27 15:41:48 2016	1464363708	37	89	126	53
Fri May 27 15:37:47 2016	1464363467	37	89	126	53
Fri May 27 15:42:33 2016	1464363753	37	89	126	53
Fri May 27 15:42:06 2016	1464363726	37	90	126	53
Fri May 27 15:34:24 2016	1464363264	37	89	126	52
Fri May 27 15:42:06 2016	1464363726	37	89	126	52
Fri May 27 15:36:28 2016	1464363388	37	90	126	53
Fri May 27 15:38:31 2016	1464363511	37	90	126	53
