starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 15:29:01 2016	1464362941	36	87	124	51
Fri May 27 15:28:19 2016	1464362899	37	87	124	51
Fri May 27 15:27:37 2016	1464362857	37	87	124	51
Fri May 27 15:30:24 2016	1464363024	36	88	124	51
Fri May 27 15:28:42 2016	1464362922	36	88	124	52
Fri May 27 15:28:42 2016	1464362922	37	88	124	51
Fri May 27 15:27:56 2016	1464362876	37	88	124	51
Fri May 27 15:24:58 2016	1464362698	37	88	124	51
Fri May 27 15:30:10 2016	1464363010	36	88	124	52
Fri May 27 15:30:35 2016	1464363035	36	88	124	52
Fri May 27 15:30:26 2016	1464363026	37	88	124	51
Fri May 27 15:30:11 2016	1464363011	37	88	124	52
Fri May 27 15:25:00 2016	1464362700	36	88	124	52
Fri May 27 15:30:35 2016	1464363035	37	88	125	52
Fri May 27 15:30:36 2016	1464363036	37	88	125	52
Fri May 27 15:30:10 2016	1464363010	37	88	125	52
Fri May 27 15:29:21 2016	1464362961	37	88	125	52
Fri May 27 15:31:00 2016	1464363060	37	88	125	51
Fri May 27 15:30:56 2016	1464363056	37	88	125	52
Fri May 27 15:29:24 2016	1464362964	37	88	125	52
Fri May 27 15:30:23 2016	1464363023	37	88	125	51
Fri May 27 15:29:43 2016	1464362983	36	88	125	52
Fri May 27 15:30:36 2016	1464363036	37	88	125	52
Fri May 27 15:25:00 2016	1464362700	37	88	125	52
Fri May 27 15:29:01 2016	1464362941	36	88	125	52
Fri May 27 15:24:58 2016	1464362698	37	88	125	51
Fri May 27 15:28:20 2016	1464362900	37	88	125	52
Fri May 27 15:31:14 2016	1464363074	36	88	125	52
Fri May 27 15:30:00 2016	1464363000	37	88	125	52
Fri May 27 15:27:00 2016	1464362820	37	88	125	52
Fri May 27 15:28:41 2016	1464362921	36	88	125	52
Fri May 27 15:25:16 2016	1464362716	36	88	125	52
Fri May 27 15:26:36 2016	1464362796	37	88	125	52
Fri May 27 15:25:19 2016	1464362719	37	88	125	52
Fri May 27 15:25:18 2016	1464362718	37	88	125	52
Fri May 27 15:28:41 2016	1464362921	37	88	125	52
Fri May 27 15:26:37 2016	1464362797	37	88	125	52
Fri May 27 15:25:00 2016	1464362700	37	88	125	52
Fri May 27 15:30:07 2016	1464363007	37	88	125	52
Fri May 27 15:28:43 2016	1464362923	37	88	125	52
Fri May 27 15:30:10 2016	1464363010	37	88	125	52
Fri May 27 15:30:53 2016	1464363053	36	88	125	52
Fri May 27 15:25:18 2016	1464362718	37	88	125	52
Fri May 27 15:29:01 2016	1464362941	36	88	125	52
Fri May 27 15:25:00 2016	1464362700	36	88	125	52
Fri May 27 15:30:11 2016	1464363011	37	88	125	52
Fri May 27 15:30:59 2016	1464363059	37	88	125	52
Fri May 27 15:30:07 2016	1464363007	36	89	125	52
Fri May 27 15:28:41 2016	1464362921	37	88	125	52
Fri May 27 15:30:33 2016	1464363033	36	89	125	52
Fri May 27 15:30:54 2016	1464363054	37	88	125	52
Fri May 27 15:30:11 2016	1464363011	37	88	125	52
Fri May 27 15:30:37 2016	1464363037	37	88	125	52
Fri May 27 15:31:00 2016	1464363060	37	88	125	52
Fri May 27 15:30:11 2016	1464363011	37	88	125	52
Fri May 27 15:28:19 2016	1464362899	37	88	125	52
Fri May 27 15:24:19 2016	1464362659	37	88	125	52
Fri May 27 15:30:59 2016	1464363059	37	88	125	52
Fri May 27 15:30:01 2016	1464363001	37	89	125	52
Fri May 27 15:25:00 2016	1464362700	36	89	125	52
Fri May 27 15:26:38 2016	1464362798	36	89	125	52
Fri May 27 15:30:23 2016	1464363023	37	88	125	52
Fri May 27 15:30:00 2016	1464363000	37	88	125	52
Fri May 27 15:30:59 2016	1464363059	36	89	125	52
Fri May 27 15:30:10 2016	1464363010	37	89	125	52
Fri May 27 15:30:52 2016	1464363052	37	89	125	52
Fri May 27 15:30:26 2016	1464363026	37	89	125	52
Fri May 27 15:29:43 2016	1464362983	37	89	125	52
Fri May 27 15:30:59 2016	1464363059	36	89	125	53
Fri May 27 15:30:11 2016	1464363011	37	89	125	52
Fri May 27 15:27:36 2016	1464362856	37	89	125	52
Fri May 27 15:29:43 2016	1464362983	37	89	125	52
Fri May 27 15:31:23 2016	1464363083	37	88	125	52
Fri May 27 15:29:02 2016	1464362942	37	88	125	52
Fri May 27 15:25:59 2016	1464362759	37	89	125	52
Fri May 27 15:30:32 2016	1464363032	37	88	125	52
Fri May 27 15:24:16 2016	1464362656	37	89	125	52
Fri May 27 15:27:56 2016	1464362876	37	88	125	52
Fri May 27 15:25:37 2016	1464362737	37	89	125	53
Fri May 27 15:27:01 2016	1464362821	37	89	125	52
Fri May 27 15:30:01 2016	1464363001	37	89	125	52
Fri May 27 15:30:49 2016	1464363049	37	88	125	52
Fri May 27 15:31:15 2016	1464363075	37	89	125	52
Fri May 27 15:26:35 2016	1464362795	37	88	125	52
Fri May 27 15:27:55 2016	1464362875	37	88	125	52
Fri May 27 15:28:40 2016	1464362920	36	89	125	53
Fri May 27 15:31:19 2016	1464363079	37	89	125	52
Fri May 27 15:28:00 2016	1464362880	37	88	125	51
Fri May 27 15:29:01 2016	1464362941	37	88	125	52
Fri May 27 15:30:01 2016	1464363001	37	89	125	52
Fri May 27 15:26:39 2016	1464362799	37	89	125	52
Fri May 27 15:28:21 2016	1464362901	37	89	125	52
Fri May 27 15:28:59 2016	1464362939	37	89	125	53
