starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 15:38:31 2016	1464363511	36	50	87	50
Fri May 27 15:38:12 2016	1464363492	37	50	87	50
Fri May 27 15:38:10 2016	1464363490	37	51	87	50
Fri May 27 15:36:49 2016	1464363409	37	51	87	51
Fri May 27 15:39:08 2016	1464363548	37	51	87	51
Fri May 27 15:34:48 2016	1464363288	36	51	87	51
Fri May 27 15:38:51 2016	1464363531	36	51	88	51
Fri May 27 15:37:10 2016	1464363430	37	51	88	51
Fri May 27 15:38:14 2016	1464363494	37	51	88	51
Fri May 27 15:35:48 2016	1464363348	37	51	88	51
Fri May 27 15:37:10 2016	1464363430	36	51	88	51
Fri May 27 15:38:50 2016	1464363530	37	51	88	51
Fri May 27 15:38:34 2016	1464363514	36	51	88	51
Fri May 27 15:35:08 2016	1464363308	37	51	88	51
Fri May 27 15:35:25 2016	1464363325	36	51	88	51
Fri May 27 15:37:10 2016	1464363430	37	51	88	51
Fri May 27 15:38:30 2016	1464363510	37	51	88	51
Fri May 27 15:38:12 2016	1464363492	37	51	88	51
Fri May 27 15:38:13 2016	1464363493	37	51	88	51
Fri May 27 15:36:26 2016	1464363386	37	51	88	51
Fri May 27 15:37:32 2016	1464363452	37	51	88	51
Fri May 27 15:37:48 2016	1464363468	37	51	88	51
Fri May 27 15:35:06 2016	1464363306	37	51	88	51
Fri May 27 15:38:50 2016	1464363530	36	51	88	51
Fri May 27 15:36:09 2016	1464363369	37	51	88	51
Fri May 27 15:38:12 2016	1464363492	37	51	88	51
Fri May 27 15:34:21 2016	1464363261	37	51	88	51
Fri May 27 15:35:27 2016	1464363327	37	51	88	51
Fri May 27 15:38:28 2016	1464363508	37	51	88	51
Fri May 27 15:38:11 2016	1464363491	37	51	88	51
Fri May 27 15:38:13 2016	1464363493	37	51	88	51
Fri May 27 15:37:48 2016	1464363468	37	51	88	51
Fri May 27 15:38:50 2016	1464363530	36	51	88	51
Fri May 27 15:38:12 2016	1464363492	37	51	88	51
Fri May 27 15:38:54 2016	1464363534	37	51	88	51
Fri May 27 15:38:50 2016	1464363530	37	51	88	51
Fri May 27 15:35:26 2016	1464363326	37	51	88	51
Fri May 27 15:37:31 2016	1464363451	37	51	88	51
Fri May 27 15:35:06 2016	1464363306	37	51	88	51
Fri May 27 15:38:14 2016	1464363494	37	51	88	51
Fri May 27 15:38:50 2016	1464363530	37	51	88	51
Fri May 27 15:38:50 2016	1464363530	37	51	88	51
Fri May 27 15:35:23 2016	1464363323	37	52	88	51
Fri May 27 15:38:50 2016	1464363530	37	52	88	51
Fri May 27 15:38:13 2016	1464363493	37	52	88	52
Fri May 27 15:35:03 2016	1464363303	36	52	88	52
Fri May 27 15:38:27 2016	1464363507	37	51	88	51
Fri May 27 15:37:51 2016	1464363471	37	52	88	51
Fri May 27 15:34:20 2016	1464363260	37	51	88	51
Fri May 27 15:36:08 2016	1464363368	37	51	88	51
Fri May 27 15:35:26 2016	1464363326	37	52	88	51
Fri May 27 15:38:48 2016	1464363528	37	51	88	51
Fri May 27 15:38:14 2016	1464363494	37	52	88	51
Fri May 27 15:38:31 2016	1464363511	37	52	88	51
Fri May 27 15:38:13 2016	1464363493	37	52	88	52
Fri May 27 15:35:08 2016	1464363308	37	52	88	51
Fri May 27 15:38:29 2016	1464363509	37	52	88	51
Fri May 27 15:36:10 2016	1464363370	37	52	88	51
Fri May 27 15:36:49 2016	1464363409	37	52	88	51
Fri May 27 15:35:29 2016	1464363329	37	51	88	51
Fri May 27 15:37:10 2016	1464363430	37	51	88	51
Fri May 27 15:35:26 2016	1464363326	36	52	88	52
Fri May 27 15:35:48 2016	1464363348	36	52	88	52
Fri May 27 15:34:24 2016	1464363264	37	52	88	52
Fri May 27 15:37:51 2016	1464363471	37	52	88	52
Fri May 27 15:35:25 2016	1464363325	37	52	88	51
Fri May 27 15:38:31 2016	1464363511	37	52	88	51
Fri May 27 15:35:07 2016	1464363307	37	52	88	51
Fri May 27 15:35:04 2016	1464363304	37	52	88	52
Fri May 27 15:38:11 2016	1464363491	37	52	88	52
Fri May 27 15:35:48 2016	1464363348	36	52	88	52
Fri May 27 15:36:11 2016	1464363371	37	52	88	51
Fri May 27 15:35:25 2016	1464363325	37	52	88	51
Fri May 27 15:37:51 2016	1464363471	37	52	88	51
Fri May 27 15:35:05 2016	1464363305	37	52	88	51
Fri May 27 15:37:32 2016	1464363452	37	52	88	51
Fri May 27 15:36:48 2016	1464363408	37	52	88	52
Fri May 27 15:35:05 2016	1464363305	36	52	88	52
Fri May 27 15:38:14 2016	1464363494	37	52	88	52
Fri May 27 15:38:32 2016	1464363512	36	52	88	52
Fri May 27 15:38:14 2016	1464363494	37	52	88	52
Fri May 27 15:38:51 2016	1464363531	37	52	88	52
Fri May 27 15:38:13 2016	1464363493	37	52	88	51
Fri May 27 15:39:09 2016	1464363549	36	52	88	52
Fri May 27 15:38:53 2016	1464363533	37	52	88	52
Fri May 27 15:35:28 2016	1464363328	37	52	88	52
Fri May 27 15:35:06 2016	1464363306	36	52	88	52
Fri May 27 15:37:10 2016	1464363430	37	52	88	51
Fri May 27 15:37:10 2016	1464363430	37	52	88	52
Fri May 27 15:37:51 2016	1464363471	36	52	88	52
Fri May 27 15:38:09 2016	1464363489	37	52	88	52
Fri May 27 15:38:13 2016	1464363493	37	52	88	51
Fri May 27 15:38:10 2016	1464363490	37	52	88	52
Fri May 27 15:37:50 2016	1464363470	37	52	89	52
Fri May 27 15:37:48 2016	1464363468	37	52	89	52
Fri May 27 15:38:12 2016	1464363492	37	52	89	52
Fri May 27 15:35:07 2016	1464363307	37	52	89	52
Fri May 27 15:38:50 2016	1464363530	37	52	89	51
Fri May 27 15:38:13 2016	1464363493	37	52	89	52
Fri May 27 15:38:30 2016	1464363510	37	52	89	52
Fri May 27 15:38:28 2016	1464363508	36	52	89	52
Fri May 27 15:34:27 2016	1464363267	36	52	89	52
Fri May 27 15:35:07 2016	1464363307	37	52	89	52
Fri May 27 15:34:27 2016	1464363267	36	52	89	52
Fri May 27 15:34:48 2016	1464363288	37	52	89	52
Fri May 27 15:37:10 2016	1464363430	37	52	89	52
Fri May 27 15:36:25 2016	1464363385	36	52	89	52
Fri May 27 15:39:10 2016	1464363550	37	52	89	52
Fri May 27 15:36:48 2016	1464363408	36	52	89	52
Fri May 27 15:38:34 2016	1464363514	37	52	89	52
Fri May 27 15:35:24 2016	1464363324	36	52	89	52
Fri May 27 15:34:23 2016	1464363263	37	52	89	52
Fri May 27 15:34:22 2016	1464363262	37	52	89	52
Fri May 27 15:37:32 2016	1464363452	37	52	89	52
Fri May 27 15:37:07 2016	1464363427	37	52	89	52
Fri May 27 15:39:12 2016	1464363552	37	52	89	52
Fri May 27 15:35:24 2016	1464363324	37	52	89	52
Fri May 27 15:35:48 2016	1464363348	37	52	89	52
Fri May 27 15:38:13 2016	1464363493	37	52	89	52
Fri May 27 15:37:51 2016	1464363471	37	52	89	52
Fri May 27 15:38:33 2016	1464363513	37	52	89	52
Fri May 27 15:38:13 2016	1464363493	37	52	89	52
Fri May 27 15:35:04 2016	1464363304	36	52	89	52
Fri May 27 15:35:04 2016	1464363304	36	52	89	52
Fri May 27 15:38:14 2016	1464363494	36	52	89	52
Fri May 27 15:38:48 2016	1464363528	37	52	89	52
Fri May 27 15:36:48 2016	1464363408	37	52	89	52
Fri May 27 15:37:09 2016	1464363429	37	52	89	52
Fri May 27 15:36:49 2016	1464363409	37	52	89	52
Fri May 27 15:35:27 2016	1464363327	37	52	89	52
Fri May 27 15:34:19 2016	1464363259	37	52	89	52
Fri May 27 15:35:23 2016	1464363323	37	52	89	52
Fri May 27 15:37:33 2016	1464363453	37	52	89	52
Fri May 27 15:36:25 2016	1464363385	37	52	89	52
Fri May 27 15:37:49 2016	1464363469	37	52	89	52
Fri May 27 15:38:50 2016	1464363530	37	52	89	52
Fri May 27 15:38:31 2016	1464363511	37	52	89	52
Fri May 27 15:38:53 2016	1464363533	37	52	89	51
Fri May 27 15:37:50 2016	1464363470	37	52	89	52
Fri May 27 15:37:52 2016	1464363472	37	52	89	52
Fri May 27 15:35:10 2016	1464363310	37	52	89	52
Fri May 27 15:35:24 2016	1464363324	36	52	89	52
Fri May 27 15:34:42 2016	1464363282	37	52	89	52
Fri May 27 15:35:04 2016	1464363304	37	52	89	52
Fri May 27 15:38:31 2016	1464363511	37	52	89	52
Fri May 27 15:35:05 2016	1464363305	36	52	89	52
