starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 15:38:11 2016	1464363491	37	87	124	51
Fri May 27 15:35:26 2016	1464363326	36	87	124	51
Fri May 27 15:38:50 2016	1464363530	37	87	124	51
Fri May 27 15:35:03 2016	1464363303	37	88	124	51
Fri May 27 15:35:25 2016	1464363325	37	88	124	51
Fri May 27 15:35:26 2016	1464363326	37	88	124	51
Fri May 27 15:35:09 2016	1464363309	37	88	124	51
Fri May 27 15:38:49 2016	1464363529	37	88	124	51
Fri May 27 15:38:09 2016	1464363489	37	88	124	51
Fri May 27 15:38:28 2016	1464363508	37	88	124	51
Fri May 27 15:34:25 2016	1464363265	36	88	124	52
Fri May 27 15:41:49 2016	1464363709	36	88	124	52
Fri May 27 15:41:49 2016	1464363709	37	88	124	52
Fri May 27 15:34:29 2016	1464363269	37	88	124	52
Fri May 27 15:36:25 2016	1464363385	36	88	124	52
Fri May 27 15:42:16 2016	1464363736	37	88	124	52
Fri May 27 15:39:08 2016	1464363548	37	88	124	52
Fri May 27 15:34:26 2016	1464363266	37	88	125	52
Fri May 27 15:35:03 2016	1464363303	37	88	125	52
Fri May 27 15:36:28 2016	1464363388	36	88	125	52
Fri May 27 15:35:26 2016	1464363326	37	88	125	52
Fri May 27 15:41:47 2016	1464363707	37	88	125	52
Fri May 27 15:34:27 2016	1464363267	37	88	125	51
Fri May 27 15:42:05 2016	1464363725	36	88	125	52
Fri May 27 15:38:30 2016	1464363510	37	88	125	52
Fri May 27 15:36:49 2016	1464363409	37	88	125	51
Fri May 27 15:36:04 2016	1464363364	37	88	125	52
Fri May 27 15:34:44 2016	1464363284	37	88	125	51
Fri May 27 15:35:03 2016	1464363303	37	88	125	52
Fri May 27 15:42:32 2016	1464363752	37	88	125	52
Fri May 27 15:35:03 2016	1464363303	37	88	125	52
Fri May 27 15:38:11 2016	1464363491	37	88	125	52
Fri May 27 15:42:36 2016	1464363756	37	88	125	52
Fri May 27 15:38:33 2016	1464363513	37	88	125	52
Fri May 27 15:36:49 2016	1464363409	37	88	125	52
Fri May 27 15:37:33 2016	1464363453	37	88	125	52
Fri May 27 15:36:28 2016	1464363388	37	88	125	52
Fri May 27 15:35:03 2016	1464363303	37	88	125	52
Fri May 27 15:38:34 2016	1464363514	37	88	125	52
Fri May 27 15:35:03 2016	1464363303	37	88	125	52
Fri May 27 15:41:50 2016	1464363710	37	88	125	52
Fri May 27 15:37:48 2016	1464363468	37	88	125	52
Fri May 27 15:35:28 2016	1464363328	37	88	125	52
Fri May 27 15:34:25 2016	1464363265	37	88	125	52
Fri May 27 15:39:13 2016	1464363553	37	88	125	52
Fri May 27 15:42:07 2016	1464363727	37	88	125	52
Fri May 27 15:38:49 2016	1464363529	37	88	125	52
Fri May 27 15:41:49 2016	1464363709	37	88	125	52
Fri May 27 15:36:06 2016	1464363366	37	89	125	52
Fri May 27 15:42:08 2016	1464363728	37	88	125	52
Fri May 27 15:41:50 2016	1464363710	37	89	125	52
Fri May 27 15:38:51 2016	1464363531	37	88	125	52
Fri May 27 15:35:09 2016	1464363309	37	89	125	52
Fri May 27 15:35:25 2016	1464363325	37	88	125	52
Fri May 27 15:35:08 2016	1464363308	36	89	125	52
Fri May 27 15:34:21 2016	1464363261	36	89	125	52
Fri May 27 15:34:46 2016	1464363286	37	89	125	52
Fri May 27 15:38:34 2016	1464363514	37	89	125	52
Fri May 27 15:38:10 2016	1464363490	37	89	125	52
Fri May 27 15:35:47 2016	1464363347	37	89	125	52
Fri May 27 15:38:13 2016	1464363493	37	88	125	52
Fri May 27 15:38:50 2016	1464363530	37	88	125	52
Fri May 27 15:37:54 2016	1464363474	37	88	125	52
Fri May 27 15:39:13 2016	1464363553	37	88	125	52
Fri May 27 15:38:31 2016	1464363511	37	89	125	52
Fri May 27 15:38:29 2016	1464363509	37	89	125	52
Fri May 27 15:38:12 2016	1464363492	37	88	125	52
Fri May 27 15:42:04 2016	1464363724	37	89	125	52
